log1p_IC50_nM
15.64639050565784
13.556522508524315
19.226302579079324
14.349442344056419
18.489567916075284
16.52608500863639
16.75510454622138
17.174951057037447
17.728674286079666
15.671940979973895
15.247206072159143
17.588787666202606
19.154819142886222
13.936707798230412
16.179797082605237
18.51726843695016
14.98740626176088
17.51416872724675
20.438204697467125
17.976431195206697
19.53077041446596
16.442995183486914
18.23819083433915
19.903189621167673
21.05989446511103
21.039503775478007
19.960694115520973
19.480763908175266
21.11019838233042
22.133078600555738
22.141187097589288
21.38407361920611
14.374094950579613
15.472706857902153
16.902457986554992
15.880806820162677
14.576749103047382
15.379532165251717
15.483443259292219
14.974315375811113
14.728867538314537
16.52877959190348
16.04993198012856
17.003110650099767
16.943378695906887
19.677411331982846
19.738114511678194
17.62232639924329
16.4963813839399
16.4419450027584
15.092018492483419
17.492617185902965
17.435147238779066
18.919058786740578
18.39215356694544
18.76405441278522
17.656793118498364
19.451055700047217
20.532620685466714
15.934012694867377
19.032159859063356
15.476072910095729
16.862718646184646
18.476882918714836
16.51251425265504
16.83597344815302
16.866198373300623
17.964810630417823
17.900742240411027
17.900742240411027
16.66351822587207
16.967307809381197
16.35743875228086
15.759263512246385
15.72712635817601
16.543493585180627
15.759263512246385
20.929105796799576
20.84290935310943
17.04123444368993
20.904899631137773
16.73673593623032
15.079013495878852
18.241784249831973
18.241784249831973
15.253469045861314
17.307258694078374
21.511951283476183
21.511951283476183
20.337392365373
16.99216127698619
17.60127410555216
16.990200494500467
16.329568679818465
15.462446860573063
15.462446860573063
17.03262490339445
17.93294418882746
17.008371215699885
17.395523157053425
21.221678794266136
21.912428849923344
18.560355519336664
18.560355519336664
17.9351979894566
17.87614659138612
18.78512454733451
18.78512454733451
18.11501576663667
15.184373983270463
12.881791179837215
18.037198853542353
16.675453150712713
16.06289759616855
16.735170286019688
15.715807160583505
16.468888837559415
14.484461928558517
16.79384251903153
20.19671146539848
17.36512511634164
15.820599530183259
16.5154086196808
15.924745512245282
15.565229292529612
15.430532084722005
17.54055724320256
17.778480557994396
16.867161590798744
18.219520407890666
16.992165409123512
15.940230556966847
18.83925280923671
19.475773229406375
19.261652931505377
20.523229889569425
18.2206448075684
20.523229889569425
18.385316827983434
17.06998769267645
19.555898930606514
19.478732293086043
19.643683477128558
19.20418352811583
17.630996885371392
18.627956546594607
19.743418318339682
20.74205457937998
19.570871600061412
18.439469495218415
18.240333368748093
19.17380891810893
19.057226484458884
20.06366830997018
18.28003224967917
16.131597923661037
17.01890106062732
15.228757125437527
15.858803537614264
17.250828513010966
15.930222984794034
16.417590628426083
16.4041879518945
16.478138233323325
17.24229057365415
14.174238304593894
15.680117953215037
12.846907088468305
17.077359164372986
17.077359164372986
16.842788235294353
16.243791246003397
16.243791246003397
17.178722914311987
17.53539784786356
15.542052450398947
15.63365009979665
15.985395217580775
15.94457322781847
17.481875196861182
13.28707021473749
17.787063433163027
17.209391276221815
16.25621947756538
17.489228287171155
15.74984807518696
17.806114857966044
18.05179941659437
15.065730051008961
15.844702814682641
15.858803537614264
15.776643120870855
20.087702372625976
19.27173371220953
20.846950074904676
17.89969827236132
16.968570022275824
17.08140939756075
17.252072230643005
18.58144827539683
17.827739446554606
17.38198279221198
20.42627472968167
19.105502680808122
17.371689493057573
18.470301762693882
17.17603159042405
15.35323285772675
20.637669350419092
18.335084267229345
19.555898930606514
15.407234282168321
16.684835421754016
19.546835235646896
15.40338779018027
20.227314287421937
17.01282553912719
18.804584974295413
17.13630114774397
17.891619040319693
17.33955003007887
17.499227386650944
15.668023876680532
16.03186200005542
17.153863786282134
16.76543334783072
16.72407644864127
17.96860024707891
17.389767549277764
20.797581290758608
19.23299066595734
16.37173070436854
18.273261773745237
20.735588112957416
16.542418366602767
16.148564620437245
15.853972883027314
15.080724175615883
15.300551684444535
16.31578138199802
14.125226477052605
14.48082261704302
15.734763830401112
19.805612036978626
17.042157921857697
20.2818886521615
20.904224323977793
20.52867815219794
20.117144021321195
18.48820684389273
20.39151903472593
20.423317636675094
20.2818886521615
18.601639238493977
20.93671899298546
18.547121155512198
19.455600185013534
18.436342765286632
19.69947408471972
18.917572187532524
20.651317338708427
19.653209416544776
19.743418318339682
20.036025354321627
17.548922209316533
16.67858468412209
16.140160733273415
15.780146075125982
20.504324412001154
17.205310670056416
20.79784212479872
21.272520487909564
21.35696870034863
17.777201882040853
17.225015239820234
18.444538090247182
18.40585782521006
18.412500966566313
17.326627345828324
17.274955919417263
19.564800992316485
19.060325078269805
17.27168277083837
19.93335499015736
20.237269454376687
19.651295513518402
17.824553972925994
17.844507018183844
18.45656012193513
19.875866555464878
16.952985666762103
18.39686503314498
17.07803950272532
17.949303075175486
19.515199283959202
17.256162152074868
17.820766087942147
17.262099766652685
20.523036149025845
20.562060103820404
16.123493626106576
18.259475021400696
20.60266898713435
16.373178148955063
18.940378952168956
19.10644915915101
20.208928388539835
20.88036059075145
18.117195642073465
18.725675462758016
18.073008665754717
16.337254731469812
17.813643712084144
16.33671543975104
18.240470546981314
16.795456713560572
15.588736020883644
19.202892082220703
16.083547621752945
16.213691084252023
16.937450296946142
19.97481641071553
16.912091065732906
16.024958394310964
18.405726462321223
15.374576435378769
16.890312667016314
16.82085560222299
16.40955291492251
18.405726462321223
16.317582229491002
16.0849199498176
16.451323893582547
16.12566676236709
18.426078629585124
17.041188672159496
18.69796374894562
20.830753192746904
16.91266317467327
15.680180343527164
17.717719400618066
18.824526337537375
17.028652891214712
16.395963616178182
15.627909727862086
17.35428493621116
16.395378724157176
15.305706407836842
14.969234261347033
16.00485306017405
17.14050230575618
20.784081519621292
15.580573741157746
17.14791608789795
16.084026105766277
17.434117985912877
17.023211911858358
15.923381874443983
15.873554793999531
17.629663939868784
15.776643120870855
17.03580121622781
17.293676072875957
17.456021370465862
18.475830359844604
16.197998356599484
17.58457241924641
20.69530053769307
18.25310506804165
16.98112934043479
21.009358063514455
16.758927512315317
17.477113280215235
16.26498092085733
17.376510302706727
15.764702314487446
14.991515129115683
16.014620951599092
20.68596041937576
17.284763067815895
18.810819346940278
18.401118797523825
20.90405257301641
19.90630053747953
17.069687002280347
20.983706196502826
17.582508837191323
18.37211156707514
17.360816173877026
16.83089745909957
16.43041207754346
16.783148708751938
19.513323389820734
15.631795551692809
19.112129372885228
20.695297296291297
17.078067946112526
18.157102943435
20.51799030671658
20.20795694640481
17.904014449245718
20.25501611991799
19.34968933387431
19.759549778073456
16.41909947153409
16.280932006329003
18.53566146869114
17.389583875394493
18.442735515181756
16.78537338494792
16.631058368199845
17.291953431497767
17.249831550386954
19.549366750641312
19.51016185242196
19.463510234692777
18.484600799099397
15.928497185534487
19.61568205806287
14.460576921566604
17.330871218206415
18.734300115356085
18.53136135328255
19.565301896386533
17.17475701738565
18.17116015867952
17.21227046500572
16.76631999745842
15.70707343661044
17.529286488009422
17.534770345591266
17.432041952567396
17.42315013242117
18.624166606826563
18.39782788165806
18.85113173783574
19.927045792833855
18.82086142495758
19.12667159580905
19.046628888546863
16.81722380828293
19.030482988346748
19.09592756294619
19.083946550628433
16.39887280448038
16.34959267178558
17.57929562273554
18.236353635912106
19.044580321601266
17.554968218972917
19.56630965824084
17.890811989385323
19.55795045855674
20.146611276769253
17.29929903724438
18.817327175311785
20.185595772807208
17.318705812180124
20.073372426633167
19.218173087308635
20.103381346726184
19.668846985168038
17.822571631747472
17.815878398646635
14.362865898899992
19.586934719647623
15.57659163562688
16.919042261127228
17.110218099016933
16.3040367910261
16.187749548370522
16.945271974123813
16.741620151435285
15.978202431264434
18.308532890950673
20.209341022314586
19.106092408746953
17.223725034822074
15.866185973042679
19.25954207428549
18.326155468067526
17.081886168092666
18.63142797151468
16.415784689255805
17.279832888492084
17.03852119669991
20.33488133235017
17.697254167684022
18.43758718263964
18.30946441830735
17.060803375594325
19.93425210678045
18.025494968987736
20.414742462484394
19.623710662607067
20.88097673658179
17.689234464082567
20.937276223686737
18.667150768796784
19.8872260720311
19.8872260720311
18.934614647657956
20.594110673860733
21.065014637551958
18.681283901132822
12.524907977788628
15.842152339189253
17.181367857713802
17.181367857713802
19.690598538456424
20.949765012871303
18.42974528186831
20.884863623051174
20.689579642825873
19.522120329946915
20.80959017818981
20.912785236995113
19.456386223299287
20.654679271283275
20.171058941528717
19.384643519144166
20.798431292041712
19.005140022211307
18.09197034481596
20.896675226194585
20.842552503375384
20.749253955982745
20.74238070178716
20.614755288972095
19.825850379161054
17.47272327063507
19.181495149124288
20.449918519211003
19.66112656982825
17.67335131030785
17.463841535533465
14.293135197596659
20.575185861650578
16.696159789810647
17.287822138135834
19.565438550144172
18.321543198207078
18.989301188776906
19.693919783539354
20.689437844566033
17.296763309727535
19.80609247833835
19.362207505025363
16.139095795499546
18.229807485781738
19.94493726317779
20.609435713333834
15.612244544630009
16.955274642823166
19.102366133876327
15.985733414924887
18.600333307685442
18.93731826438579
18.386191162629256
18.138112328902107
20.444377084968007
20.77156992022561
19.136044837150777
15.661078921289784
17.88324339181655
20.189778932342207
18.996025339116688
20.69926614832282
18.13608014241202
19.277476363638456
20.70248656356331
20.8501526877331
20.118529339134966
20.94975247093421
20.94975247093421
19.56959154465837
17.744691249804035
20.9926278628261
20.9926278628261
20.92487215596965
20.92487215596965
20.94975247093421
20.89276594182447
19.490885158427968
19.229869808898854
16.59123481901904
16.078160553597176
16.078160553597176
15.595876352825274
15.595876352825274
15.79513586249073
15.79513586249073
16.5709638610847
16.5709638610847
17.421622638685726
17.421622638685726
14.327852012712928
17.921537343568787
15.77516298824156
19.43091789428202
17.96329089837677
19.91942127305743
16.81214834178355
18.01862423118632
19.98558709721949
16.292494168158914
18.42428676231982
17.439419792643644
19.45818341941294
18.746986565570758
19.54353450024701
17.045214520269393
17.877072483069956
17.495546811390305
17.218328299009915
19.676981339421204
19.572087733720693
18.0266552300036
20.755919892176465
20.67635362655111
18.727811481452438
19.581837909162605
20.657368864990676
20.32559099580167
20.66382466128424
16.797998253521182
17.266525597474175
18.051366496997115
21.013943503570196
18.190598906740654
20.49355627975282
18.28260138721248
20.51737626035358
20.44450595039286
18.444277092437385
19.36627931947035
16.698187563170823
16.231860845053557
18.144053613479475
17.133797496047922
15.727493936785956
15.736525009507915
20.003451370788643
18.53225233416684
17.37752353621551
17.97283912120948
19.152921434878852
17.26094106071696
20.512591707965107
20.515262997797976
20.699243368575342
20.577985171356463
20.540718543221278
20.787708363629278
20.896675226194585
16.981971884428912
18.234906263340704
16.984129585161696
17.17503136332866
18.185715688900007
21.088251409860792
19.311562051142484
20.8501526877331
18.25876438866889
16.68226629759995
19.010213861628817
16.039913242037503
18.065978328018208
16.13215355862024
19.13129846165698
13.063907423836916
20.742258393420556
19.854346278872608
19.864548811113135
19.46687232751598
20.127775183709698
18.95874957234184
17.153712689619915
16.69063942028549
18.984022055098627
19.372228629574796
17.62455268465702
19.231503970337705
18.835584386606666
16.342470198170627
17.53334709241904
20.342077094874515
20.415570239777654
19.274453756626144
19.956923682996575
20.374124198642384
16.43697419774154
15.397995629522331
14.750272774020882
15.574560057171592
18.93671599868046
20.8198795335331
17.751390442365803
18.652204731729046
19.75896147122538
20.523801230112785
18.83366317345504
18.65883661625751
19.503102315959556
16.588891520751574
17.853443769118208
19.69881934553717
16.24062502070793
15.874487074352931
17.141051025140886
