log1p_CC50_mM
5.17322105025146
1.8567383196116873
5.088474468090415
4.690022729548165
4.94357620416467
3.436430061668948
2.7446577881330487
3.202499712524456
5.041547665459806
5.996219125866402
3.5230711225743687
4.296413997769043
6.454608999769092
1.9124508813578727
4.382628138160691
4.7107962036625795
2.4361770418002675
7.0576571998200635
6.624023098047847
5.651186095509253
5.503792261781077
4.987967685976868
7.263820325992512
6.973644033076905
7.224721837276456
7.224721837276456
6.7308910767330765
6.106384312116637
7.692641038036318
8.317812201537992
8.325918727052997
7.569079361419257
2.802390987367837
3.3489083473500676
4.28459252981015
3.7141191349593012
2.0045530624562184
3.5267020802816225
4.272248282750606
3.7866039104063076
2.872533065225948
7.204197659541596
5.649506942481527
5.968979446666457
7.134998823306708
6.977575438393995
6.9733630124718555
7.704007887350297
5.933784848534911
7.848181235600321
7.736178027047695
6.356122738754115
7.718433892768278
6.394299490473146
7.541407396291878
7.4859391819405
6.776120764123447
6.776120764123447
6.718319424796137
6.705094982265663
6.492192726926272
6.6825012181822645
4.743722097191141
4.486368133360265
4.819104337345826
3.6923197568710795
2.9474048905462324
4.071194033026864
4.383202333046836
4.405447699726856
6.397475611705459
4.018535789744763
3.9686255145266256
2.077554125642116
2.049498729333601
3.9096473996510603
2.377588745335955
7.114408870266167
7.028285637562789
7.538756618380176
7.090222631499275
6.462652127337468
7.583979931941651
7.837915965572135
7.837915965572135
7.653041060214015
8.097222721311184
8.097222721311184
8.097222721311184
8.097222721311184
6.482159684659547
7.516906489964684
6.7048219374369475
5.700352249911167
5.281489964350927
5.281489964350927
6.437069492604684
7.541407396291878
6.6925941217008615
4.965666868841103
8.097222721311184
8.097222721311184
7.653041060214015
7.653041060214015
7.453301838415353
7.541407396291878
7.595665713614109
7.595665713614109
6.779964428005567
7.583979931941651
7.583979931941651
7.441150887582304
7.714020703012413
5.745580193617598
7.653137896929934
7.778850895278942
5.721970041492311
5.158526946920356
7.858325537141897
7.416465920976405
5.519742315388164
7.632394887645159
5.910905121154684
7.332321769221708
4.940881095363798
6.132752312898625
7.257904936605921
7.718433892768278
7.657293867803279
7.441150887582304
5.014870728757127
7.522130045222577
6.780270682819584
6.591470587826973
6.7943367456107016
6.0163468008653425
4.766680755916522
6.708940031691275
4.857758270674283
6.0525874165061175
6.346458818136179
5.868992294920557
5.889214815670728
7.08855798518366
7.035242822325178
7.089547887202531
6.689957695698103
6.927524925855924
6.927524925855924
5.397062904291171
5.188106707511958
6.103533570195055
5.731342176344446
6.976140819012337
5.076916148319583
3.608487345497856
6.407309368974617
4.370411974558457
7.788311957250976
7.024346152604238
4.209124722961542
7.430986511917102
6.627188224608445
7.779041915764952
7.05043673178648
4.124534325170619
6.561140935167931
5.251256704458204
6.02111883589989
6.02111883589989
6.7834299113848955
3.1376124874768254
3.1376124874768254
7.632394887645159
7.632394887645159
3.0223885420962087
3.3753700712760906
2.08016856884713
4.04386754260915
6.562866191997963
6.826685377234128
7.460748443979855
5.099386008861937
4.8103130888858345
6.8613062418005075
4.535385217236466
5.556658443366085
5.712072192964705
2.4400247272147433
7.368962207398653
7.354672538051572
6.363460322092004
8.277779515389797
8.420677046204661
8.110549576304413
7.3208197943513875
7.26830422779467
5.850081116670606
3.9491907120795604
5.297652565488606
7.159561731300761
7.1428138120050875
6.6121090689233
7.593081263740061
3.953979853189414
4.942110126737803
5.0563904885600515
6.210859767153041
6.8232475651028235
5.446228608845275
6.840071258133371
5.612764684377673
6.482773952860813
7.246872773800245
3.65529140731161
6.9309796267905694
4.385424120053478
4.9022215290592115
5.241091205038494
6.683809340294992
4.846249135165708
4.7672592436426955
4.322603013603191
4.651241212563119
3.5644341711252383
5.361945958900575
6.277242132118106
6.753452994433194
6.889461948612586
6.982998679976782
7.123034837037301
5.0070898847803695
5.702538005915872
7.016285288462755
4.047669046258393
4.873927273235917
6.685797786913963
3.4431003228205306
4.61363649209239
6.314897886295126
5.4583964235665725
3.8913925500678146
2.610757207131918
6.433185637594115
5.688741189680234
7.035242822325178
7.089547887202531
6.714381665734235
7.138675603662433
5.156775605895312
7.3106462588800145
7.224721837276456
7.160302394694593
5.692373660787705
7.122015898126646
6.678778841284868
6.448150192878934
4.633924057204501
6.311049037588254
6.714381665734235
6.836880802700277
6.714381665734235
6.052480182107859
7.967573664495519
6.411579353638103
4.768721538749664
4.550838278187514
4.641553085547473
4.187375424151276
2.592141095973549
6.983259272120466
6.890044278912054
7.541988624456286
5.242355919823969
4.556063344412353
4.572207669007752
5.187432775559973
5.493111946324154
4.488365711655413
3.9427644137986735
6.520409734140849
5.756804340850446
4.9494245988534935
7.217190849118271
6.990663791604871
6.405422928395518
6.941204720978834
5.709960906417559
5.308698175521662
6.873210390074718
5.323408107938333
4.774781861858887
6.442176942063493
4.931555274566301
6.4633894928071145
5.479537193614451
4.472057960187673
3.4971435933188038
6.708746527525374
6.7477237816616995
3.395240479610486
4.613776928486345
6.788285962136359
4.6434848706184955
6.234493059863558
6.073403131775858
7.423634399895213
7.901468324242141
5.559380173997856
5.9456464493170085
6.796923351807873
3.9031061605188095
5.035896202590377
3.9439623622141706
6.705704456903371
3.7188563554936795
3.1002431311572916
7.33761588561369
6.979498864881985
5.889297448110294
4.8127864460512075
7.258622464543716
5.2016124667785855
7.038639168592256
6.496813424932781
3.1193831858269188
5.243621811046086
6.736234257640476
3.9276522239125113
5.363475318483614
4.699850685538638
4.2916170482047455
5.798212541285718
5.587043640983115
5.730054135770354
7.138495341052282
5.820209890468993
7.016140318723702
5.363169354044278
3.4347680541471184
5.084507608025088
5.074605538157421
3.8409844365223105
4.410148636275575
6.382597364958889
4.565777945503491
4.890003011591284
3.93350244761682
3.352664269343969
6.900880497595073
4.754541397466728
6.969511514922873
1.923071384229159
6.681236797438725
2.0496946198947086
4.913072129418199
5.008299935339836
4.156187027046574
4.640357488624957
6.727968405854174
3.152232426424095
6.761907756934451
6.900573288444933
6.920478380454067
7.57345120711514
5.807314391551959
7.171028047580146
6.880817810300516
6.419726522204105
5.283669666829837
7.194598416127826
7.038639168592256
7.146969243623511
5.135448419216833
6.687036852499242
6.129098705359205
3.0793809832715224
3.6799454530922833
6.871487332013614
4.090441843105282
6.383294120426975
5.523915641945045
7.089376279454817
6.598970277231836
5.724072737584667
7.168966053042976
5.580553833725364
5.349818683360492
7.0327457126482456
6.000831161698209
4.2973538365193935
6.155251470704092
6.305776029547009
4.778413753947811
6.436276477803772
6.8808145722286485
5.165404456062998
7.4069247364344735
6.7037068576500864
6.999494949402944
5.382242588252207
7.176767607723929
7.071440918866414
7.1922498114134354
4.067771473842862
3.1855366145033135
5.122665327603335
3.887453371289152
4.784042240116978
4.95007673550396
4.808405231864821
4.636091254249945
4.375205685143018
6.443484103561075
6.794384254904185
6.34290758277041
5.035616386122406
6.788277108252021
7.175302834220362
3.7685151092670623
5.5574455405516066
5.971166199004932
5.783145413621241
5.752969723806188
5.7703156796449715
5.622268714890768
5.753813963057389
3.613650626876616
6.115950478098124
6.10560519770671
6.103846581431802
6.099692075254135
6.090820292942308
6.04774760703906
5.042416530550915
6.1875836562221
6.168440166207783
6.1573764911233875
6.149545789336773
6.149545789336773
5.03939204102743
6.1334346307983125
6.118868394886979
6.106913910306874
6.0921830957371705
6.135896483787349
6.082079189931339
6.080361611545146
6.067637110756681
6.04774760703906
6.588424275917397
6.315158303343921
6.330012161394574
6.3328792079053455
6.3328792079053455
6.3328792079053455
6.3717957626399135
6.213250151077308
6.259775371501737
6.272053225117959
6.289727774966427
6.202558919993241
4.17668013758314
6.272053225117959
2.248182087615406
6.341171986447658
3.668922062981915
6.244308135918486
6.397467452702549
4.374090804556294
6.286125598136087
6.270487586586634
6.233960335943404
6.3641205763375694
3.8636494574035143
6.395500906709655
6.2427205803947325
6.341171986447658
3.245702598883353
6.313345684128756
6.387469902014907
6.3328792079053455
5.049126324505347
4.088468639380522
6.2309124458997305
6.615597861224879
6.520844283427928
4.7039938687294125
6.131749628918096
5.225284201614973
3.7200255876013677
6.559241230808369
5.23776161755683
6.600592390609153
5.80319040403348
7.066319909897075
5.680287091498646
7.122572679191489
6.736154774510788
6.641006115436242
6.641006115436242
6.581508709090043
6.779737334545646
7.250214353239255
5.181342327902527
0.5937868086544865
2.4745981844647145
3.456184505318007
3.456184505318007
6.976636142826472
7.135051456418974
6.927850728577108
7.070203485858453
6.875102809348961
6.776803817729684
6.994996495515425
7.098101692799286
6.754892618382932
6.840239132477136
6.924516281948476
6.843165923422084
6.983847893204099
6.980321362247548
6.331840424409574
7.082005107454139
7.027929104214331
6.934717269343185
6.927850728577108
6.800358725835916
7.139174639688778
6.444112491219661
6.615597861224879
6.635721453588437
6.40356102985955
6.253006705573617
4.071003522053225
2.3784895701507773
5.706117113053202
6.014958559606025
6.797664892239333
6.671478070215104
5.5745437843497365
6.704412074431583
6.9981382176039135
6.874961157604096
6.934717269343185
7.031809021151346
6.49839621396803
2.911718741322967
4.504065626651313
6.541347937164822
6.97319178722708
4.614087135323576
5.6322655922011355
6.846980500539824
2.305978573597394
5.91806211163142
6.682123305770444
6.138759525554193
7.199817611325004
6.7654580809428015
7.139174639688778
5.937255683069556
3.1870226730704263
6.776923443971847
6.375971787704221
6.28100034517514
6.884779355107198
6.704146203406077
6.706827146962627
6.8879964803821085
7.035522574515297
6.983847893204099
7.135038924473904
7.135038924473904
6.980321362247548
6.538832760580962
7.17788087916697
7.17788087916697
7.110178679951568
7.110178679951568
7.135038924473904
7.078099113641967
6.888175876465772
7.058559097020259
4.059286295926488
5.721195663458464
5.721195663458464
1.93615196768774
5.281968563037692
4.785293246161927
4.785293246161927
3.788167233324138
3.788167233324138
6.998272979994985
6.998272979994985
4.270107471445734
4.798513482520609
2.4435519751966237
6.824045862796118
6.861890548738768
6.415702650531602
6.409532600751209
6.547954817015525
6.812364672807405
2.8933415232206627
6.497648120229853
5.282223834305739
6.770832019248659
6.5762095556369795
6.520625361323208
6.393558099184587
6.576262050098669
6.812307229930754
5.249080555913865
6.730959412327714
6.907483528043711
6.598474732660183
6.941376738490265
6.861890548738768
6.713307934853708
6.7707769183451525
6.842925852594214
6.511567689839079
6.849374782871437
3.9607226152042614
5.375151490105645
6.293431057104642
7.199180422094104
5.324935424004376
6.962240616969131
4.4933745363826505
6.8812226520464765
6.630316008707677
4.913861816824859
6.836784750734338
6.210310716035468
2.661987611394769
6.806588596101727
4.379806439544134
2.765456413383088
6.527648002950602
6.635541643410781
6.341366147569862
4.633353635025484
5.204912661637652
6.417854021942523
6.878117672078739
6.698314897385411
6.7009828979434705
6.884756598669151
7.139174639688778
6.904541242349542
6.973134955464453
7.082005107454139
6.5690627631017335
6.527329885263957
4.590118186467426
4.436143691901039
5.618636108170476
7.273434817018989
6.596030490033179
7.035522574515297
6.921179451690323
6.208878889504891
6.725299384865085
3.6043766728696043
6.32455694138649
3.28709774950621
6.374742019909312
0.9800171633975586
6.9277285400927635
6.907337205142219
6.8863084756974775
6.75114427972662
7.06601580080897
7.012780229677282
3.542293150391275
6.62015061618774
6.537760046607767
6.543442233002492
5.709481983172665
6.516086240051067
6.322599179464003
6.391868928739418
4.362898212300403
6.7061202213926725
6.7795266754917565
6.7061202213926725
6.9483165092877375
6.560030485060041
6.352908208804103
4.833408027832187
4.3790351194285435
6.592726324275877
6.384026391167794
7.005276469429621
6.861890548738768
6.818289947481243
6.535193208698395
6.887641045218935
6.894307739382888
6.585773218230562
6.605236665833479
6.703438463802211
7.147248297855206
7.035148329164494
3.3684239864897947
3.7596406079184366
5.2965082481796335
6.721513432158251
6.605784620364555
6.894225689131919
6.879969794502032
6.764941880298218
5.3438539911645835
2.386889692906585
6.725299384865085
6.794310022627212
5.674510584857003
6.605334931486089
6.8812226520464765
6.955106018110162
6.894245380576934
6.8863084756974775
6.841651638457614
6.940035787489484
6.799039240747964
6.8063060772780855
6.894307739382888
6.849299482350953
6.645502678497988
6.6610410614547195
6.625250436608776
6.511567689839079
6.543442233002492
5.122177740223678
6.337514508325411
6.366033838364517
5.1657542507789165
6.821430571889704
6.592726324275877
2.780965398748298
6.941356094823448
6.602873838054643
6.440274321539725
6.536486692738476
5.707095512375575
5.540475373573325
3.897911031471843
5.707099818907967
5.1113752851097525
4.615109677429635
4.615109677429635
5.303278593701309
0.5311033808278011
0.5311033808278011
4.262700362845399
4.262700362845399
4.262700362845399
4.262700362845399
6.216579707940556
4.615094332754296
5.65246282713132
5.652810743950424
4.615127480567002
4.615127480567002
3.044495643507355
3.044495643507355
3.044495643507355
3.044495643507355
3.044495643507355
4.668152612878653
5.525459944473273
4.615127480567002
5.303316006497004
6.216617232751465
5.897172191884302
4.143126228075793
5.817124770396551
5.78997026742621
5.848672556995973
5.817722119102075
5.768020280786326
5.897172191884302
5.8957923380071255
0.5879104250338041
0.5879104250338041
0.5879104250338041
0.5879104250338041
0.5312134662913431
0.5312134662913431
0.6924859779957496
0.6924859779957496
4.615111009198651
6.868252558032494
4.860510302423613
3.588180026032508
5.083250032143543
5.525449750988128
5.707100693932261
7.498914990292248
4.615124571143119
0.742658753575984
0.742658753575984
0.742658753575984
4.615124571143119
5.5254651746739984
7.178814720813303
7.664350148554808
7.664350148554808
4.077528976546349
8.019837513280033
5.782290438598876
7.664350148554808
4.615124571143119
7.601406427382133
7.664350148554808
5.5254651746739984
7.674435336835799
6.239996366314945
5.303289230599601
4.615104088708344
3.9318458194597032
5.303289759049249
4.615105442827096
6.83839440168212
4.615089005603247
4.622998599224687
4.615102640340706
4.615102640340706
5.707094704979158
6.775776852631676
6.759664014747569
5.6489688608941995
5.303300566583906
2.079569304685917
4.404177771937306
4.976350027645233
4.679055886075726
6.174819957553847
5.805425308967048
6.054671462898913
4.785923586625143
0.6314120772375887
5.520073220431671
5.707091824068345
6.448492606076633
6.0363942118986325
5.707106115650529
5.698083952993555
5.707094356721032
5.707094704979158
5.685949255022853
5.484786571037118
6.329710394074143
3.4339742529962427
4.795780102404703
6.1758609252019525
5.707092226475989
5.707092226475989
7.458795713905127
4.885560023835053
7.678954494740803
3.9318159355214255
5.8478790318125835
7.065616902909797
7.017486517699965
3.058693130624837
3.2883854634974217
4.615127406667563
3.321494227751531
3.6323043756785065
2.8449711189279236
1.6484358231598317
4.615116530462079
3.4499589472020618
2.674149739376266
3.637564033215506
2.0670333753619414
2.3703295258728687
2.2083465846810064
2.0283479850974504
2.1747590718506955
2.0412793915605776
1.686273190777961
1.3346131306078233
3.8690941517217965
1.9459555954143104
4.615123926161639
3.931843705749469
4.615117484011882
4.025358948614121
2.2408245236893407
3.0204285960564436
4.4128064100001
4.615126071565458
4.279458957804438
4.61512051684126
4.61512051684126
4.61512051684126
4.615124989045371
4.615124989045371
4.615124989045371
4.615124989045371
4.234111030844645
4.234111030844645
4.234111030844645
4.615131560336729
4.615110967321701
4.615110967321701
4.615110967321701
4.615110967321701
4.615110967321701
4.615110967321701
4.615110967321701
4.234063450766685
4.61509528206956
4.61509528206956
4.61509528206956
4.61509528206956
6.2165954189244506
6.216570489811538
5.753840985062046
3.723322782459484
6.216609402569023
3.6189712713003224
6.216592175707038
6.216596868613621
6.216572860693877
4.465899742736508
6.216593717441884
6.216597652052025
5.724549280089478
6.216588421808784
6.216583611107972
5.9324916640118115
5.683221907410805
3.4078269577650504
3.443588116466152
6.216592175707038
5.034341546577688
4.6472633608847085
4.723823249043377
4.618076583477707
5.916733632639357
6.2165954189244506
5.2348290507841755
4.399356880667859
6.2166061010848646
6.2166061010848646
5.538107895103909
1.2148989716072252
1.9782513934189871
1.4058182676068165
4.322541850636002
2.663711803491104
3.2824391849180237
2.0281376038864565
7.14438655896674
4.615111070879356
4.615111070879356
3.8918223362752595
5.303301267153642
5.52545060073961
5.525467533164327
7.670354977040621
7.3769571237949165
4.615117436264239
4.615116021781981
4.23409804849221
4.454337618136324
3.258123685185718
3.988965643011628
4.043034929715035
4.615109460345202
4.6151189397243675
4.0775201650747555
4.615114032913716
2.208318613421755
3.5553551948369706
1.5042216500853345
3.5553316708233513
1.3607426432194203
4.615104346812762
4.821870981688222
3.4895343648392076
2.7924006439349034
4.959122525363524
5.0628519701237416
2.3418495593067044
3.5263308658318757
1.871721370943648
1.5688332957913154
3.5553260364414268
3.5834862328166737
3.5835092223145266
3.555331352430373
3.555332564830933
3.5263500573807187
4.615115875037856
