MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,MaxPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_thiazole,fr_thiophene,fr_unbrch_alkane,TPSA_ratio,AromaticRingDensity
0.007038705619417754,-0.006730865143100454,-0.0013389332029544038,0.01885434234244261,-0.03643742942013392,0.0012328315779505854,0.0054776444758041195,0.013740038083152654,-0.0846690575047621,0.02554378300395884,-0.03565806869384527,0.002197415914861862,-0.000643462553526074,-0.008413210752026234,-0.09084923503485462,0.007262777775857507,-0.0011808355289374742,-0.014841112704539404,0.01790108755527483,-0.011520816500045909,0.0036627662926523754,-0.0030653048633298733,-0.00026714324693864896,-0.0012525088781794843,-0.0015472088928758217,0.001809616179840775,0.001067252906560785,-0.0021374014230397423,-0.13099441738598638,-0.06050287342117635,0.00512422137170443,-0.023655075828299524,0.002241805017823994,-0.004004886525248502,-1.612370112387428e-05,-0.0030392437219605747,-0.019012835417817578,-0.058215210484722876,-0.005450401315468636,-0.010581055862059612,-0.002670396930983409,0.009814974105247917,-0.005929398847657534,0.003370648103282866,-0.014451262332694255,-0.0010160551049016935,-0.004078398677424855,-0.05105240742741532,0.00015450339719244176,-0.0009656770971915766,-0.019159809996214413,-0.005878828400609855,0.0037640993604674457,-6.384223150350547e-06,0.012686571711074046,-0.006246861262655018,-0.01619853364944026,-0.042275798071852576,-0.02573718854099228,-0.008590275293375638,-0.055755719769503616,-0.009431602383194456,-0.004816953514045734,0.007262353766345392,0.0016169107089644215,0.024841923387877916,-0.03395064272111547,0.004487141767410481,-0.00718728808428477,-0.20536963848414652,-0.003920493870206082,-0.0161757598813675,0.09528589197141392,-0.0474771841532136,-0.01740843793646154,0.021558174461652934,-0.025081148749224853,-0.013440218778524303,-0.044639157138086805,-0.03816724708564058,0.007912608262749364,0.007658064321075661,-0.0761777522717473,-0.0015013708965954994,0.008027890644137078,0.0,-0.003292481330312828,0.0,0.006636394619600106,-9.235661587055603e-05,-0.004372481283531075,0.01224821178872906,0.030498177271967,0.013721960212839859,0.0,-0.001137124841225938,0.0,-0.000537470486563955,0.0015698083305434368,-2.4148548068510876e-05,-0.004240204484818945,-0.0004477992538958365,0.02709223064018247,0.0018070175092028224,0.0013376193589054672,-0.0001907708324052366,0.0019007753344114579,0.00041385082305493714,4.8558579168379784e-05,0.0,-0.0007536724534576499,0.00022737627837326313,-0.00021133158687892793,0.00044107760771381753,-2.223598816522382e-05,-0.0001222349833805379,0.0,1.653040155463437e-05,0.0002406051720445536,-4.2110100651512415e-05,0.0024319962358564087,0.0,-6.723972837783065e-05,0.0,0.0002774283641878279,-0.00010083044500926736,-2.9228582634000628e-05,-7.564657114567569e-05,-0.018641379851865616,-0.017306540828813183,-0.004643070976562338
-0.0006115939801197288,0.001691120547932193,-0.004667371119475723,0.012036913239952079,-0.043490672473170136,-0.0050030781946165375,-0.013907173417100637,0.013233375207470187,-0.08802971091142697,0.02507902351312495,-0.03650891994353528,-0.028816842038050815,-0.0069564555132187135,0.005131431671959928,-0.1066960806715879,-0.003453062602453092,-0.0028990521548246,-0.019873327001749694,-0.024072555814115094,-0.01128098495077626,0.00279776036376718,-0.00029961584684681894,6.589985873223978e-05,8.01062219805375e-05,-0.0021047579508597985,0.0018434341490234307,0.0019271720475614647,-0.0027714934467407497,-0.1475151153589821,-0.0861463804198525,-0.0064773342639630254,-0.022156940575425076,-0.00039834890986034297,0.008036544283220575,-7.369453852263131e-06,-0.01904392718811165,-0.018438244301068808,-0.06699164401504057,-0.010878378872552844,-0.02060076947839068,-0.003289451547662604,-0.030524699295029895,-0.004338390067114356,0.003997471096141976,-0.01640955902896068,0.001076802023832047,0.004803734630589143,-0.05639549709223207,2.5920918629994036e-05,-0.001799976582155995,-0.02555145489537206,-0.004496269249659357,0.0012622533119764033,-6.384223150350547e-06,0.014780376875704462,-0.008117102268160124,-0.015982175391525855,-0.04833592727420009,0.0028399406451695914,-0.007557876966209135,-0.06346734885846847,-0.0028549059047356215,0.0017051074724238396,0.0067525754241713,-0.003230480037123132,0.004110816256680182,-0.010909471743503032,0.0056682089211414115,-0.010618211178855419,-0.23416431374137245,-0.0053963628253447795,-0.015292776434080035,-0.1415702981468356,-0.037119779695750255,-0.02337660439776597,0.026300502299849562,-0.027715016706497106,-0.019785813052961766,-0.04512338892925878,-0.05110152215777333,0.011037603353175348,0.0062923746083533,-0.07492418318174927,-0.0014401563635780637,0.004165633524302223,0.0,-0.005983880193070836,0.0,0.006351903108836645,-0.0001702240459197069,0.00045982053960319427,-0.024525012507509884,-0.10057467328321563,0.013840442047312754,0.0,-0.0013111745679934483,0.0,-0.0007495414631177691,0.0012152348321076115,-7.867285787945749e-05,-0.004242806780690607,-0.0012313149012864201,0.033071611701307006,0.0012165388383816762,-0.0016310673582423795,-0.00019801464798761787,0.0029955987291370553,0.00025457118848740937,-5.885352718072062e-05,0.0,-0.00107357736603463,0.00015575547296504906,-0.00021133158687892793,0.0004155481098607534,-2.223598816522382e-05,-0.0001222349833805379,0.0,4.715929942772055e-05,0.00019653648312272203,-2.639050322007244e-05,0.0022545463589665775,0.0,-5.143624324981351e-05,0.0,0.00012760258868081388,-6.343183804116058e-05,-2.9228582634000628e-05,-9.179492737378604e-05,-0.022202720359837284,-0.012829227661208047,-0.009247767476194838
0.018763287199869118,0.012636061206911698,0.009713859160220743,0.021596124877157754,0.002138619457264035,0.005690332297593566,0.021268388173206813,0.022178645821870062,-0.0832685825222736,0.02963745117224411,-0.02085047892916558,0.003546721508411524,-0.003843782015170632,0.016512248021954095,0.23778209597994487,0.014576284989494401,0.0008133462863909384,0.00678002647671195,0.013615174232397883,-0.007607461639020698,0.008169345694284895,0.002334891330222154,-0.00016622773817852153,0.000547169619440948,0.005657420441509447,0.0020078019262361416,0.0017560737014178005,-0.0018633369511312657,-0.07506763270875196,-0.04846866740658534,0.016293311496232116,0.07228107389875277,0.009156660908203641,0.006465570826900121,-8.198640431765401e-06,-0.0025091342825775556,-0.012997050892873858,-0.0327912891357373,0.002061905035242153,-0.0007410077009613852,-0.0016224892958172884,0.018985680086924396,-0.0028847641749100137,0.0038968779990744716,-0.0032226083460437692,0.0054245268693188685,0.00782853439929528,-0.03717371846685468,-0.00010780057321842831,0.0006671041112754996,0.05880262546129927,-0.005118402800952874,0.004247206076776309,-6.384223150350547e-06,0.016197781050371195,-0.00741268056603295,-0.010592138557463385,-0.016747300549663162,0.016499224778072485,-0.009455837413669708,-0.03243661915542886,0.007812380135556403,0.00046885187378264926,0.007199040338847498,0.017491813369163604,0.024974336351959555,0.009480051501763597,0.01221376898570474,0.005689602750889421,-0.1976248756615286,0.03330040618353433,-0.01109898861002741,0.08125083428150078,-0.03672813018121853,-0.015269488772918494,0.02698686725947132,-0.021243455281444005,-0.0108424826627013,-0.027705061981080643,-0.02997261749300684,0.013658769528695599,0.008777336271089413,-0.03718685771610921,-0.001236754627502013,-0.0014093729679032978,0.0,-0.0027409874176250906,0.0,0.006002938839396438,-0.00012980406481118503,0.001097206165308715,0.022990815241849108,0.034040674524887786,0.013780098712134065,0.0,-0.0010087633923702283,0.0,0.0007922354634832533,0.001742851889604286,-0.0005458688643070548,-0.001310772173740094,0.00023821808862379667,0.035282599183691414,0.0039412924541542506,0.0015089060847154393,-0.00016517563345372658,0.002877020687471036,0.0003911004448057864,3.259727267785465e-05,0.0,0.0009608993672053722,0.0003465757552220037,-0.0001677126736906274,0.0003252213381067829,-2.223598816522382e-05,-0.0001222349833805379,0.0,4.715929942772055e-05,3.25955801142929e-06,-0.00041625090935607233,0.0022291105264142953,0.0,-5.143624324981351e-05,0.0,0.00023840268841692817,-7.786102807283131e-05,-2.9228582634000628e-05,0.00025809290977093255,-0.00229232324781625,0.004152558490097764,-0.006268780628808151
0.006355981676964172,-0.007848653067121862,-0.00012702740132086466,0.01807811002929868,-0.031775858876920526,0.0012328315779505854,0.0018938797104007536,0.012202020111205818,-0.08430798076768399,0.026194721030079176,-0.03763168803649506,0.0014407886036299465,-0.000697599798977632,-0.008826372104004837,-0.09115367285703815,0.007436835982438405,-0.01271361547354295,-0.01382145344521287,0.01790108755527483,-0.011520816500045909,0.0036627662926523754,-0.0030653048633298733,-0.00026714324693864896,-0.0012525088781794843,-0.001675747168637224,0.001809616179840775,0.0010853137864251473,-0.0021374014230397423,-0.12783293943055454,-0.06069082903743255,0.00512422137170443,-0.024221319785190206,0.002187404378834056,-0.00350726129923725,-1.1506903659712893e-05,-0.0035486119538292024,-0.01888394772453619,-0.058215210484722876,-0.005450401315468636,-0.01061220193016698,-0.0028570006888794606,0.011027633394126879,-0.005929398847657534,0.003370648103282866,-0.014451262332694255,-0.0010160551049016935,-0.004288539306311668,-0.05063077615542324,0.00015450339719244176,-0.0010369804600673096,-0.020812449347730945,-0.005918475509486755,0.0038417599629730027,-6.384223150350547e-06,0.012686571711074046,-0.006231472651636111,-0.01619853364944026,-0.039130637832247385,-0.026337502583827922,-0.008489697942909089,-0.05751912498354234,-0.01044820064526918,-0.004816953514045734,0.007262353766345392,0.0016169107089644215,0.024841923387877916,-0.03352361838870266,0.004232420089433156,-0.015079084816369435,-0.2086888488977887,-0.003920493870206082,-0.0178034406836513,0.09495576853003056,-0.04688159146769367,-0.01740843793646154,0.021558174461652934,-0.025081148749224853,-0.013440218778524303,-0.045592323431509894,-0.03784526203163291,0.00789536477268361,0.007658432112321464,-0.06878226376700439,-0.0015013708965954994,0.008028560764037946,0.0,-0.003292481330312828,0.0,0.006776498411862633,-9.235661587055603e-05,-0.004372481283531075,0.01120848784757456,0.030498177271967,0.013101980109462199,0.0,-0.001137124841225938,0.0,-0.000537470486563955,0.0015698083305434368,-2.4148548068510876e-05,-0.004240204484818945,-0.0004477992538958365,0.024341165594186025,0.0018070175092028224,0.0013376193589054672,-0.0001907708324052366,0.0019007753344114579,0.00041385082305493714,4.8558579168379784e-05,0.0,-0.0007536724534576499,0.00022737627837326313,-0.00021133158687892793,0.00044107760771381753,-2.223598816522382e-05,-0.0001222349833805379,0.0,1.653040155463437e-05,9.218349433546016e-05,-4.2110100651512415e-05,0.0022547351513980286,0.0,-6.723972837783065e-05,0.0,0.0002774283641878279,-0.00010083044500926736,-2.9228582634000628e-05,-7.564657114567569e-05,-0.02632536690620295,-0.017409283561996884,-0.005597468687340973
0.013934452540660443,-0.0004046481901111964,0.002065355416981981,0.025658998680903277,0.01202989920466721,0.003572028536480682,0.02203435424735206,0.025588463491280827,-0.058731770314939036,0.0290528563677047,0.006430506123093409,0.014054457190576568,0.013253696731230773,-7.353154721749439e-05,-0.07263149175807772,0.026366030555289053,0.0024193592773687914,0.05589967696077886,0.02055163879292903,-0.00943768058153317,0.007100065425949318,0.0011095818937776726,9.964001328312677e-05,1.6086898392270656e-06,0.00190054469946087,0.0013671138159991412,0.004150484317205132,-0.0009171752095199102,-0.09154195157460855,-0.04663672492076453,0.006694609076078371,0.00043509399378794224,0.0070391447039701354,0.005801732902776249,-1.612370112387428e-05,-0.00041217398200074195,-0.00643303115811459,-0.029419913315962536,0.009970956683960284,0.02923279663655619,-0.0013028508219055407,0.013834087783797702,0.027742276550953415,0.003394594924445588,0.02354839102114285,-0.006113332327636606,0.019503383908239164,-0.04238530984732737,-8.071195955526885e-05,-0.0002917460526154919,-0.005582820504725068,-0.006000968622331465,0.005384127246069389,-6.384223150350547e-06,0.01728832974536621,0.00573827986835708,-0.0006174140163288607,-0.028938092101322886,0.021394127730471113,-0.004298171127852441,0.033742562936993875,-0.0003845641762612881,-0.0005251479444343763,0.007887623520948881,0.0061368302719842175,0.02850360318134342,-0.006848721088097503,0.013111459078775815,-1.8009050503011586e-06,-0.17770808542293318,-0.0009597588280552389,-0.001380409114599448,0.09952895892903957,-0.036383797792341764,-0.017459623339308453,0.01831694191099088,-0.021261998871601556,0.02098771099048473,-0.01954650391539557,-0.03488178522419422,0.01219227837938609,0.01864275006782118,0.010351539057515086,-0.0015185381133220291,0.010558766935926604,0.0,-0.0017593178597511932,0.0,0.00714131702340379,-9.235661587055603e-05,-0.0011449937299834023,0.010915806052141014,0.028102970759751274,0.014392152523305727,0.0,-0.0010372666509246625,0.0,0.000465205959868387,0.001884354039067193,0.0015393310516195124,-0.003534095188254735,-0.0007357325049389681,0.02481768784680624,0.0023251193534746585,0.00271837473336989,-0.00020896720993814874,0.002943208840996594,0.00046626795421215994,0.0003074896594753904,0.0,0.001356649393370777,0.0006843742633286308,-0.00013077125061562728,0.0002710732452509298,-2.8062180099613266e-05,-0.0001222349833805379,0.0,1.653040155463437e-05,0.0003962792877635794,-4.2110100651512415e-05,0.0023982416378358754,0.0,1.2113907775502948e-05,0.0,0.0002294634926473068,-0.00013520899993304234,-2.9228582634000628e-05,0.00023457240158253787,0.003346357747521663,0.0004334789433885032,0.002083347329720343
0.014989925640183935,0.010224983948217742,0.0005796569580554783,-0.004346209572488212,-0.026443685729335187,-0.0002125279702925591,0.0026919412553588653,0.025632658667730828,-0.0799111247846518,0.023071443263972022,0.006334654347867828,-0.0018243452184852778,0.0005942692833674459,-0.008848855641517642,-0.08928438428775251,0.012539930160199098,0.004462038240447967,-0.0005365218695815842,0.0106276344504959,-0.011731846442287803,0.006165509394929192,-0.004761201348227185,4.2078652251377244e-05,-0.0005982653401381103,-0.005317474698316757,0.0004094786418106349,0.0037411313909347767,-0.0018787406571014625,-0.09826975116744037,-0.06674156086578895,-0.003932921624825095,-0.019977457423391975,0.004657687551760922,-0.010756446562402142,-1.2718077250822715e-05,-0.004543344590954103,-0.009665545367085363,-0.051663797810075705,0.004305590826948989,0.025604662111502606,0.0008131933113298633,-0.0051481513245423514,0.023118831169960843,0.002547140747111518,0.010056324669686523,-0.009305322494955127,-0.0069278635935503,-0.061000630311651996,-8.071195955526885e-05,-0.0012241088983047433,-0.00672705253769336,-0.00403516775429795,0.006527188788471191,-6.384223150350547e-06,0.017539242791196258,-0.012643310899355404,-0.019565891622400206,-0.04601282183873717,-0.0027130775882608137,-0.012871050523385422,-0.05624334499169133,0.0037200288416696717,0.0012688158681381984,0.005593549283596208,0.004294920282708715,0.03607142691919218,-0.025924438256714442,0.009125216925370593,-0.004854866954130829,-0.1900260824609985,-0.003625249308183649,0.00951796005928837,-0.1319731702676706,-0.055479109428943525,-0.022200816433362063,0.013014022697095923,-0.028420112247850637,0.01481371937320148,-0.016631750319864247,-0.03879629930559775,0.015516734611151115,0.019415378112459553,-0.05819586074539275,-0.0017517180777857815,0.020204484197925424,0.0,-0.004522735177904287,0.0,0.007034095088552852,-9.235661587055603e-05,0.0006227689312560917,-0.013260971519026795,0.03303565489291167,-0.061604764542801914,0.0,-0.0007918748929684044,0.0,-9.402616665792697e-05,0.0010956240850836453,-6.055917204616343e-05,0.007261705151469643,-0.0017962006744795334,0.030508759013913197,0.001357890247583674,-0.0013472537397134193,-0.0002058841255427614,0.004589232903897572,0.000712534615586103,-0.0001891886065082484,0.0,0.00011061538579503784,-0.0007351139515163845,-0.00013077125061562728,0.00020023616383302504,-2.8062180099613266e-05,-0.0001222349833805379,0.0,9.285011891708928e-06,0.0004792558938545797,-2.639050322007244e-05,0.002425115821078846,0.0,-3.062245789544903e-05,0.0,0.0004633672377499962,-6.506393086596642e-05,-2.9228582634000628e-05,-0.0003902439190829484,0.00043391194553117504,-0.0046643044388580395,-0.014234775199551184
0.014687215855950387,-0.0032300315997505877,0.0029286204484908133,0.016136957803760496,0.004198008136021566,0.002240432384903062,0.0058617931168531735,0.022042907516270076,-0.08492912321130693,0.03194235848731356,-0.03429100616018821,-0.010670332494658812,-0.013305271635591106,0.008966697698464848,-0.0830548586711037,0.024919554423632195,6.530204556524585e-06,0.03565199713736433,0.018811839467825688,0.01313831414574502,0.005248262952404225,6.098099719847644e-05,9.449153565394027e-06,0.000910826856190538,-0.005058624943907391,0.0013024656864970452,0.003937542345416983,-0.0016772200616164137,-0.1020287591832765,-0.05583020436994018,0.01200782621821695,0.05358242794936033,0.006887587387506897,2.7116674171638304e-05,-7.575851589746302e-06,-0.008028863084549394,-0.008406441235797382,-0.0483335317879139,-0.003795960428795922,0.009739741529048905,-0.0023626043745882297,-0.012857901856689717,0.024122835520732886,0.003866584825761332,-0.008692417636621298,-0.011562469372402816,0.005153240243019457,-0.04358173065261986,0.00014785258141689856,0.0009651573959682063,0.0037217210454830283,-0.006477550809649377,0.0057785322910496525,-6.384223150350547e-06,0.016930764991665116,0.0015133505569984206,-0.00748376312128538,-0.028977273662516605,0.016488380612242667,-0.006961094270294745,0.005969417044912937,5.2738099938103246e-05,-0.0029948959156774284,0.009079666231213925,0.011966302534470386,0.01668255334065763,-0.01821245022793242,0.01018588815927952,-0.0015896196550063103,-0.18179393434480137,0.02588147176476814,-0.00981746505551236,0.08717996759138356,-0.035485546391558834,-0.018075229980458653,0.020939720706678867,-0.02016289809189455,0.0170747464582443,-0.027407162851608546,-0.028794117031773758,0.01067814053964434,0.010968853303644098,-0.011787655410534288,-0.0015673336370071824,0.004474015089227787,0.0,-0.004281716799452134,0.0,0.006338049303503702,-0.00012980406481118503,0.0005424385117001651,0.00728289400416942,0.03293508022409231,0.013187713805840256,0.0,-0.0007892087321917869,0.0,0.0007439410172587664,0.001380680076033046,0.0003967524465412121,-0.0032110733058934083,-0.00010942572153700426,0.03183567959915625,0.0022987904989867393,-0.00042238509673750603,-0.00018763857151354123,0.0035930263224247493,0.0005969533704992905,-0.0003284573923600852,0.0,0.0014283466156019367,0.00023095463157671596,-0.00021133158687892793,0.000324393488028167,-2.8062180099613266e-05,-0.0001222349833805379,0.0,1.653040155463437e-05,-6.583464717568322e-05,-0.00041625090935607233,0.002482631494713767,0.0,1.2113907775502948e-05,0.0,0.00023840268841692817,-9.374933276766154e-05,-2.9228582634000628e-05,0.00023457240158253787,0.00047858664129150626,0.0007546706306068859,-0.00149321000119447
-0.02489317449660113,-0.004308071991986409,0.005214119379588097,0.02036177588116665,0.0014659866305168359,-0.0027340999197660288,0.01611916010316954,0.020228577233997198,-0.08141370636200215,0.03570776948611499,-0.03313848858701546,0.013459280636198698,-0.01834882097534881,-0.0020907771329521587,-0.08088120144500635,0.024480861346373017,0.020206610143183243,0.03885892022614091,-0.012360149025467147,-0.008658535501919732,0.005711256812295706,0.010141255041513496,5.038714573437673e-06,0.0023654206295996654,0.004364443978625961,0.0011246288090522721,0.0003914939319902042,-0.0024444876832938004,-0.08683218491776011,-0.03203564102780673,-0.008327907515646835,-0.014937789807373945,0.0030249295616745905,-0.005677125281313661,-1.4754426182444863e-05,-0.006519019496517818,-0.007661958151883583,-0.04249608791615154,-0.003720386521181596,0.01786831969476798,-0.0004068267107479018,-0.003226617331041925,-0.0046789955482961715,0.003556355145934764,-0.01211030162761282,-0.002321143753983779,0.019887733543678097,-0.0451394776478143,0.0001458747697679622,-0.0008845102771373262,-0.0018873230084345883,-0.005193419134483186,0.003581490110797967,-4.021971172561057e-06,-0.03155277585447211,0.0031704068539226285,0.009723384379878687,-0.037551540688623736,0.010486939668509188,-0.005765077746139973,0.025671325073963604,0.0015248934896685664,0.007135356731436976,0.006747684023171901,0.004454650225045678,0.01717124382186596,-0.013970060529511422,0.018993881736950245,-0.001746741609381529,-0.1962256820485058,-0.0025914016561098723,-0.011226436460556967,-0.11994787638661833,-0.02912233510804364,-0.02370143722282141,0.03548176744656911,-0.027225747052978744,0.02215263680642576,-0.025509292846552904,-0.05511764175528247,0.015354196890229717,0.023634358326396907,-0.003941332728243737,-0.0028318239662783145,0.0073687963057837294,0.0,-0.006774127106501615,0.0,0.006713175161203547,-7.48027429333022e-05,0.0004754431156083884,-0.014857072761176204,-0.06802378795594984,0.018424731490143613,0.0,-0.0011799367155388525,0.0,-0.0018294235198156837,0.002594672608496122,0.004097843865370082,-0.004176679927039981,0.01897972650170877,0.03603127971466893,0.0018255805965995075,-0.0022386373500454526,-0.00018409117614165467,0.0027034632223772157,0.0005979877330711135,-0.0002091715832691547,0.0,0.0009717569926633908,0.0012083450188238654,-9.27675258089642e-05,0.0007792153533700085,-2.8062180099613266e-05,-0.0001222349833805379,0.0,1.8019535690446972e-05,-0.0009075289969221596,-0.00011875679976848177,0.0024240175744995236,0.0,-2.3151177195320485e-05,0.0,0.00018559985660714714,-0.00018188596051410815,-2.9228582634000628e-05,5.1133006993847165e-05,-0.013939955848025463,0.001706026273359166,0.0016388158057662992
-0.023071798860792227,-0.013011710198559604,0.006155912971572106,0.018383826871440783,-0.001853588114756029,2.492202457928601e-05,0.025314188222698333,0.02124186547475483,-0.07827014567251675,0.04456204158954953,-0.03452751619414722,0.013433654440626771,-0.018226847528798603,-0.0010413661222578147,-0.09183962633173981,0.031020395511697524,0.020598080826983844,0.0422232329618261,-0.011951385893584021,-0.010837895388381747,0.003357336196651466,0.01529916654767082,0.00017857922114049104,0.002370323042957361,0.007049829430141196,0.0018078919697359307,0.0036164461338844423,-0.0019428555506439587,-0.06825350691563532,-0.035960760437417624,-0.008601477969509457,-0.011314679731415417,0.002931414569915207,0.00016495111168539727,-2.230660645820087e-06,-0.0003349346085078602,-0.009147758325936757,-0.03750369854968072,0.0010599877038916196,0.023953558287631373,-0.0008225552420345882,-0.0017125479642202243,0.0246362498764744,0.003077128817517874,0.016920309196192855,0.0007983577876689752,0.022522867795639962,-0.046279901976958374,0.0001458747697679622,-0.0014527630308961814,-8.722855281395673e-05,-0.001410186925845223,0.005978999534152573,-7.769196793355449e-06,-0.03248309552566885,0.0048233418468611785,0.012768503260477652,-0.03773579583253854,0.0102495843183509,-0.007056404315656075,0.015038720831253193,0.0028584216359262248,0.007281310900568025,0.006421841532705674,0.0008586287320518966,0.027795481868778414,-0.008123040907267174,0.01562896231008545,0.006700166937325596,-0.1751747963868608,-0.002909235330567713,0.0045219103289771325,-0.13084396570199303,-0.03259021247882171,-0.023725058822610168,0.02821752478374882,-0.024596479589403097,0.021965179163046446,-0.03038941781552609,-0.046442700284272116,0.016786853698441146,0.028461639287795472,0.00268244040278655,-0.0029091784427743316,0.022300018404742484,0.0,-0.005723024460604065,0.0,0.00710289240317413,-7.48027429333022e-05,0.0004754431156083884,-0.00968000969996125,-0.06271734468135841,0.01990167034968185,0.0,-0.0011534514885912306,0.0,-0.0005897976232436256,0.0019201180991652283,0.0028495063989201035,0.022273814654768295,0.018979831435474576,0.03364665063750557,0.0013575800227896588,-0.005271173302768117,-0.00032503501933627216,0.0036254195426846597,0.0005979877330711135,-0.0002091715832691547,0.0,0.0005612595691328387,0.0015285200405858617,-8.044851892355327e-05,0.0007792153533700085,7.789980215703258e-05,-0.0001222349833805379,0.0,1.8019535690446972e-05,0.00019224436265427136,-0.00011875679976848177,0.0027403189358067184,0.0,-2.3151177195320485e-05,0.0,0.0002154563341821701,-0.00018188596051410815,-2.9228582634000628e-05,0.00022658192139524914,-0.0010244732285951642,0.0011938324533701415,-0.004579519195565008
0.02435860261738632,-0.004028026049740205,0.0017228938456743566,0.019662294279592152,0.016710656979262335,0.002615055980093196,0.018227359621878,0.010943539509475343,-0.060172627304879794,0.02761940758042092,0.006161272005946327,0.008491746776306704,0.006829537616809879,-0.0046027761851272705,-0.0809716016516144,0.029310139144281457,0.0036653823763233193,0.0511131038456669,0.017021660447757322,0.013953292182085646,0.008201020883463521,-0.000468443589185371,-0.00037423607368841075,-0.0018091178793606933,0.0035728950690545732,0.00233050570671114,0.005486027665918009,-0.001156333840307194,-0.06530001124946991,-0.051586945497720235,0.008098350623138198,-0.0002851577874561488,0.009007362976745535,0.003075580547615578,-9.834926524039604e-06,-0.0014943815381086177,-0.0054250940484269735,-0.04213664648487722,0.01040127836712006,0.015137839094739093,0.011213255994392239,0.0033676247479558904,0.025643204912928687,0.0023894306338814123,0.017993645435021053,0.00024787881338855604,0.0023303746464648544,-0.04727665289943064,-8.071195955526885e-05,-0.0007509572844451973,-0.009156628336093394,-0.005857481169036264,0.006907831076221124,-6.384223150350547e-06,0.020383977113011213,0.0013748763644960032,0.015443819181786158,-0.045091494653127354,0.01844664378738212,0.01584724658108985,-0.031502829851472944,0.011841087505795026,0.0027300183299967216,0.0058920938729789575,0.005812084815348939,0.027084190297421103,-0.018246662906744666,0.02634985082277674,-0.0031166778303188683,-0.17486547423067664,-0.002248459801933491,-0.005048102504957533,0.09547333475662366,-0.03671129326684665,-0.0172236715252007,0.01702587540780201,-0.020968279032334614,0.020106726918047515,-0.01897625198205948,-0.035234536955876715,0.011241118296935422,0.016992851939750624,0.002265731616451703,-0.001329698930079265,0.01085462370558473,0.0,-0.0019028758384943508,0.0,0.007095596213280226,-9.235661587055603e-05,-0.0024291280418679653,0.012324202703170984,0.0297136594863374,0.014103514051566986,0.0,-0.0011413882477643396,0.0,0.000465205959868387,0.0015218330091719538,0.001198881152544477,-0.004134522152655679,-0.0007357325049389681,0.03118729512247173,0.0025159452029933894,-0.0012954771589381363,-0.0002244835049715323,0.003940214202656585,0.00040223292139676063,4.8558579168379784e-05,0.0,0.0020783071909213574,0.0014917167345115303,-0.00013077125061562728,0.0002708279946651398,-2.8062180099613266e-05,-8.551550196237497e-05,0.0,1.3044399080877464e-05,0.00011824809563117026,-4.2110100651512415e-05,0.0024984044231565455,0.0,1.2113907775502948e-05,0.0,0.00020374311213319904,-0.00010532337170753107,0.00010409926451507638,0.00039448295545856907,-0.000273613511054234,-0.0073009315888694255,-0.002086004254420334
