iter	R2	RMSE
89	0.4750872931	1.032611977
90	0.4771309362	1.030599882
91	0.47913636	1.02862159
92	0.4802755817	1.027496085
93	0.4829775117	1.024821744
94	0.4846707571	1.023142226
95	0.4882339954	1.019598837
96	0.4899908869	1.017847192
97	0.4924630487	1.015377296
98	0.4933638995	1.014475775
99	0.4959171504	1.011916263
100	0.4986449093	1.009174642
101	0.5000300514	1.007779606
102	0.5018765792	1.00591688
103	0.5038707166	1.003901367
104	0.5063566372	1.001383119
105	0.5072699386	1.000456349
106	0.5100021448	0.9976787093
107	0.5109136186	0.9967503569
108	0.5132724081	0.994343864
109	0.5152684005	0.9923029464
110	0.5164582356	0.9910843316
111	0.5184751391	0.9890152132
112	0.5213012912	0.9861085921
113	0.5227063247	0.9846603599
114	0.5242178181	0.9831000126
115	0.5266549807	0.9805788476
116	0.5279645468	0.9792214632
117	0.5294390297	0.9776908848
118	0.5316989843	0.97534029
119	0.5335150005	0.9734473257
120	0.5352060486	0.9716813087
121	0.5365718912	0.9702525679
122	0.5381175568	0.9686331813
123	0.5397590894	0.9669103855
124	0.5406221646	0.9660033519
125	0.5421677931	0.964376869
126	0.5443666069	0.9620582932
127	0.546128674	0.9601962113
128	0.5484845335	0.9577009772
129	0.5504530964	0.9556109558
130	0.5524223303	0.9535156385
131	0.5539379265	0.9518998628
132	0.5554599127	0.9502745102
133	0.5566440614	0.949008014
134	0.5592753373	0.9461876864
135	0.5602972961	0.9450900328
136	0.5621245862	0.9431242141
137	0.5635954594	0.9415388509
138	0.5647581186	0.9402838012
139	0.5657489558	0.9392129035
140	0.5679383705	0.9368422414
141	0.5701541955	0.934436859
142	0.5721052382	0.9323137725
143	0.5736194106	0.9306627417
144	0.5747636984	0.9294130817
145	0.5757517766	0.9283326626
146	0.5761914508	0.9278514941
147	0.5771353184	0.9268177053
148	0.5784099351	0.9254198244
149	0.5795293595	0.9241904001
150	0.5804761391	0.9231493076
151	0.5811251383	0.9224349798
152	0.5819247937	0.9215540693
153	0.5837293296	0.919563069
154	0.584790695	0.9183900158
155	0.5868986217	0.916055817
156	0.5881279058	0.9146918276
157	0.5893489217	0.9133349958
158	0.590105558	0.912493185
159	0.5908048279	0.9117145072
160	0.5914588258	0.9109856401
161	0.5930977223	0.909156557
162	0.593982788	0.9081672515
163	0.5961456233	0.9057451387
164	0.5965974769	0.9052382991
165	0.5983380971	0.9032832054
166	0.5993020646	0.9021986382
167	0.6011690218	0.9000943937
168	0.6026890639	0.8983775167
169	0.6039610401	0.8969383027
170	0.6056241407	0.8950530488
171	0.6064693048	0.8940934663
172	0.6075993697	0.8928088015
173	0.6083514243	0.8919528358
174	0.6099354886	0.8901472091
175	0.6108846199	0.8890635664
176	0.6113096884	0.8885778285
177	0.6122157696	0.8875415364
178	0.6136296358	0.885922065
179	0.6139378237	0.8855686671
180	0.61501355	0.8843340292
181	0.6154572771	0.88382425
182	0.6166951823	0.8824005168
183	0.6175880234	0.8813722193
184	0.6194468627	0.87922751
185	0.6202587822	0.8782890823
186	0.6212582289	0.8771325297
187	0.622070803	0.8761910995
188	0.6235631739	0.8744594318
189	0.62395449	0.8740048017
190	0.6244027047	0.8734837762
191	0.6253771825	0.8723499244
192	0.6256412597	0.8720424039
193	0.6258312018	0.8718211474
194	0.6266398829	0.8708785159
195	0.6282786727	0.8689651402
196	0.6288488216	0.8682984719
197	0.6291417529	0.8679557517
198	0.6296701493	0.8673372024
199	0.6304292464	0.8664478184
200	0.6312491079	0.8654862142
201	0.6323168902	0.8642322229
202	0.6327544759	0.8637178014
203	0.6337099294	0.862593513
204	0.6348670832	0.8612299177
205	0.6359129819	0.8599955655
206	0.6373502052	0.8582964829
207	0.637942445	0.8575953588
208	0.639014731	0.8563244704
209	0.6401530274	0.8549732786
210	0.6414780965	0.8533976874
211	0.6430111366	0.8515711679
212	0.6437669665	0.8506692014
213	0.6441576906	0.8502025572
214	0.6453185728	0.8488145951
215	0.6465894775	0.8472924819
216	0.6479124017	0.8457051569
217	0.6485123133	0.8449843639
218	0.6495210614	0.843770966
219	0.6500839312	0.8430931449
220	0.6503232979	0.8428047286
221	0.6513650789	0.8415483211
222	0.6524426344	0.8402467924
223	0.6527840263	0.8398340203
224	0.6534106046	0.839075905
225	0.6540815298	0.8382633732
226	0.6555141004	0.8365258
227	0.6563620472	0.8354956178
228	0.6567167558	0.8350643005
229	0.6577667678	0.8337862028
230	0.6584702575	0.8329288025
231	0.659196181	0.8320431341
232	0.6600000435	0.8310612743
233	0.6603166978	0.8306741853
234	0.6609282739	0.829926063
235	0.6614047913	0.8293426861
236	0.6623669195	0.8281635471
237	0.6632045497	0.8271356183
238	0.6637540437	0.8264605919
239	0.6649444609	0.8249963286
240	0.6655102604	0.8242994595
241	0.6659406378	0.8237689887
242	0.6664911823	0.823089905
243	0.6668101398	0.8226962221
244	0.6669707256	0.8224979429
245	0.6678994497	0.8213502855
246	0.6693141992	0.8195989408
247	0.6706880896	0.8178945872
248	0.6710188789	0.817483702
249	0.671613006	0.8167451965
250	0.6724736364	0.8156742392
251	0.6733040047	0.8146396052
252	0.674202656	0.8135184082
253	0.6749142012	0.8126295558
254	0.6755605585	0.8118212916
255	0.6770955605	0.8098985526
256	0.6786590463	0.807935431
257	0.6799338846	0.8063311994
258	0.6809445093	0.8050571774
259	0.6820928196	0.8036071338
260	0.6828391351	0.8026633098
261	0.6839349982	0.8012754176
262	0.684878706	0.8000782981
263	0.6862648144	0.7983167264
264	0.6872112677	0.7971116652
265	0.6874503954	0.7968069101
266	0.6877675296	0.7964025601
267	0.6889476077	0.7948961395
268	0.6892926929	0.7944550835
269	0.6904072206	0.7930289219
270	0.690627579	0.7927466451
271	0.6917250163	0.7913393403
272	0.6922443341	0.7906725171
273	0.6933147737	0.7892962558
274	0.6936238867	0.7888983832
275	0.695115608	0.7869754976
276	0.6957025052	0.7862176756
277	0.6969135278	0.7846516479
278	0.6980582007	0.7831685413
279	0.6982811007	0.7828794119
280	0.6992071852	0.7816770184
281	0.6999667402	0.7806894583
282	0.700676271	0.7797658089
283	0.7016486477	0.7784982133
284	0.7026061696	0.7772479623
285	0.7035698913	0.7759875822
286	0.7039702564	0.7754633721
287	0.7046115177	0.7746230102
288	0.7056480233	0.7732627563
289	0.7067874162	0.7717647124
290	0.7080117445	0.7701517499
291	0.7082351917	0.7698570099
292	0.7094129581	0.7683015985
293	0.709666448	0.7679664164
294	0.7110496612	0.7661348514
295	0.7118355653	0.7650922527
296	0.712550128	0.7641430626
297	0.71316125	0.7633303415
298	0.7140864315	0.7620983088
299	0.7151000662	0.7607461953
300	0.7153106805	0.7604649498
301	0.7163871344	0.7590258709
302	0.7173916817	0.7576804564
303	0.7184251987	0.756293744
304	0.7194581889	0.7549051932
305	0.720381062	0.7536624986
306	0.7208788617	0.752991335
307	0.7222320821	0.7511638109
308	0.7228483942	0.750330006
309	0.7243621836	0.7482780662
310	0.7251634077	0.7471897272
311	0.7258788816	0.7462165252
312	0.7267313673	0.745055297
313	0.7276587953	0.743789926
314	0.7287971259	0.7422338533
315	0.7296371035	0.7410835275
316	0.7298290326	0.7408204354
317	0.7308987938	0.739352315
318	0.7314771716	0.7385573446
319	0.7316931747	0.7382602325
320	0.7322541213	0.7374880918
321	0.7334254132	0.7358732011
322	0.7340831393	0.7349648214
323	0.7350203575	0.7336684944
324	0.7352255578	0.7333843628
325	0.7354061376	0.733134231
326	0.7360753749	0.7322064858
327	0.7362471548	0.7319681624
328	0.7372468109	0.7305797204
329	0.7380122545	0.7295147942
330	0.7381955848	0.7292595045
331	0.7387832979	0.7284405035
332	0.7398378503	0.7269686306
333	0.7408671224	0.7255291628
334	0.7416366148	0.7244511363
335	0.7422976634	0.7235237524
336	0.7428374161	0.7227656517
337	0.7435120265	0.7218170196
338	0.7443941298	0.7205747282
339	0.7447859429	0.7200222392
340	0.7456600321	0.7187881702
341	0.7464448963	0.7176782641
342	0.7479086064	0.7156037775
343	0.7483308023	0.7150042894
344	0.7490406829	0.7139951747
345	0.7497855297	0.7129348193
346	0.7505386456	0.711861086
347	0.7515131126	0.7104693596
348	0.7516871811	0.7102204691
349	0.7523360539	0.7092919143
350	0.7530691769	0.7082413301
351	0.753223872	0.7080194489
352	0.7538948792	0.7070562084
353	0.754630003	0.7059994189
354	0.7553897222	0.7049056073
355	0.7565098831	0.7032897436
356	0.7572689461	0.7021926602
357	0.757997762	0.701137678
358	0.7581718197	0.7008854895
359	0.7593047579	0.6992417766
360	0.7601639797	0.6979926017
361	0.7611760921	0.6965182738
362	0.7621361186	0.6951169289
363	0.7627919312	0.6941580168
364	0.7634499555	0.6931945377
365	0.764141671	0.692180282
366	0.7648083976	0.6912012587
367	0.7649599113	0.6909785821
368	0.7651183833	0.6907456022
369	0.7658965386	0.6896004439
370	0.7670305788	0.6879281405
371	0.7676541265	0.6870068965
372	0.7683804472	0.6859322531
373	0.76890162	0.6851601021
374	0.7697486946	0.6839032465
375	0.770176487	0.6832676266
376	0.7705049883	0.6827791332
377	0.7706255062	0.682599831
378	0.7714727904	0.6813379402
379	0.7715541404	0.6812166597
380	0.7716526923	0.681069705
381	0.772280412	0.6801329409
382	0.7723978567	0.6799575314
383	0.7729735649	0.6790970278
384	0.7735900539	0.6781743589
385	0.7736881487	0.6780274295
386	0.7743265519	0.6770704301
387	0.7749435595	0.6761442166
388	0.7756273422	0.6751162804
389	0.7763894029	0.6739688206
390	0.7766771538	0.6735350362
391	0.7767891867	0.6733660711
392	0.7772245263	0.6727091003
393	0.7776199819	0.6721117617
394	0.7783419767	0.6710198117
395	0.7791471579	0.6697999504
396	0.7794734928	0.6693049152
397	0.7800806663	0.6683828847
398	0.7810209753	0.6669524518
399	0.781970288	0.6655052033
400	0.7825334149	0.6646452146
401	0.7830826926	0.6638053025
402	0.7833983038	0.6633222137
403	0.7837952987	0.6627140552
404	0.7843227676	0.6619051586
405	0.7851277926	0.6606687083
406	0.7852741654	0.6604436434
407	0.785694299	0.6597972134
408	0.7858490142	0.6595590045
409	0.7859624325	0.659384324
410	0.7866963966	0.6582527935
411	0.7870887645	0.6576470932
412	0.7874107728	0.6571495902
413	0.7879616464	0.6562976157
414	0.7884812536	0.6554929828
415	0.7888133096	0.6549782627
416	0.7895774873	0.6537921715
417	0.7901286743	0.6529353286
418	0.790997115	0.6515830157
419	0.7916651049	0.6505409266
420	0.792421336	0.6493591599
421	0.7926948115	0.6489312682
422	0.7936484852	0.6474368964
423	0.7938616848	0.6471023485
424	0.7940592044	0.6467922506
425	0.7947551122	0.6456985172
426	0.794969143	0.64536176
427	0.7955966711	0.6443733892
428	0.7958227611	0.6440169208
429	0.79638211	0.6431341652
430	0.7967810979	0.6425037476
431	0.7974005819	0.6415237094
432	0.798185824	0.6402792822
433	0.798884363	0.639170223
434	0.7992166189	0.6386420296
435	0.7992875826	0.6385291607
436	0.7996840242	0.6378982464
437	0.8003317285	0.6368661173
438	0.80069575	0.636285307
439	0.8013302569	0.6352716577
440	0.8020210386	0.634166265
441	0.8024452029	0.6334865592
442	0.803129065	0.6323891598
443	0.8037061615	0.6314616043
444	0.8041313494	0.6307773359
445	0.8047217186	0.629826003
446	0.8053029415	0.628888003
447	0.8053762302	0.6287696275
448	0.8060130807	0.6277400503
449	0.8067694462	0.6265150589
450	0.8068390073	0.626402279
451	0.8074150184	0.6254676078
452	0.8076877517	0.6250245663
453	0.8081103327	0.6243374837
454	0.8085212091	0.6236687062
455	0.8091696195	0.6226118366
456	0.8097220969	0.6217099145
457	0.8103467955	0.6206885121
458	0.8110760278	0.6194940634
459	0.811840256	0.6182398166
460	0.812099986	0.6178129695
461	0.8126382511	0.6169274303
462	0.813256221	0.6159091929
463	0.8137335564	0.6151215273
464	0.8144081052	0.6140067106
465	0.8149903512	0.6130428113
466	0.8152930313	0.61254113
467	0.8158187857	0.6116687327
468	0.8159099265	0.611517374
469	0.8159893986	0.6113853631
470	0.8166530855	0.610281799
471	0.816710376	0.610186444
472	0.8172338121	0.6093145398
473	0.8177798824	0.6084036013
474	0.8183247849	0.6074932494
475	0.8189023321	0.6065268674
476	0.8194243923	0.6056520023
477	0.8197970742	0.6050266905
478	0.8200570769	0.6045900568
479	0.8206819585	0.6035393743
480	0.8208715027	0.6032203109
481	0.8213972466	0.6023344316
482	0.8218754842	0.6015274674
483	0.8219266541	0.6014410607
484	0.8221117806	0.601128348
485	0.8223936027	0.6006519858
486	0.822926759	0.5997497603
487	0.8232375827	0.5992231467
488	0.8237326983	0.5983833392
489	0.8241903835	0.597605971
490	0.8248857145	0.5964230277
491	0.8253194404	0.5956839547
492	0.8255323051	0.5953208956
493	0.8259580609	0.5945940672
494	0.8261964858	0.5941866521
495	0.8267082074	0.5933112892
496	0.827460219	0.5920225321
497	0.8276064411	0.5917716186
498	0.8282911465	0.5905952628
499	0.8286060891	0.5900533892
500	0.8289144602	0.5895223396
501	0.829414888	0.5886595272
502	0.8299582963	0.5877211757
503	0.8301433644	0.5874012598
504	0.8303478844	0.587047516
505	0.8306927025	0.5864506252
506	0.8307799755	0.5862994565
507	0.8310482357	0.5858345494
508	0.8316780124	0.5847416653
509	0.8320963388	0.5840145914
510	0.8326699316	0.5830161821
511	0.8330452761	0.582361922
512	0.8335827067	0.5814238491
513	0.8341517628	0.5804289222
514	0.8344432008	0.5799187165
515	0.8349769116	0.5789832105
516	0.83554815	0.5779802475
517	0.8358592839	0.577433235
518	0.8361484713	0.5769243423
519	0.8366532927	0.5760349138
520	0.8370143532	0.5753979297
521	0.8374865855	0.5745637501
522	0.8375750171	0.5744074046
523	0.8381251272	0.5734338618
524	0.8386235547	0.5725503536
525	0.8390967276	0.5717103482
526	0.8392645471	0.5714121281
527	0.8394688837	0.5710488058
528	0.8398675555	0.5703392781
529	0.840487937	0.5692334082
530	0.8406096146	0.5690162579
531	0.8407901388	0.5686939352
532	0.8409564661	0.5683967988
533	0.8413997947	0.5676040523
534	0.841612631	0.5672230714
535	0.8420928306	0.5663625639
536	0.8422646342	0.5660543778
537	0.8424503927	0.56572097
538	0.8428473291	0.5650078712
539	0.843281647	0.5642265837
540	0.8437669129	0.5633523652
541	0.8442469883	0.5624861604
542	0.8444395864	0.5621382787
543	0.8445057879	0.5620186519
544	0.8448309529	0.5614307058
545	0.8451434812	0.5608650279
546	0.8456821803	0.5598886379
547	0.8461654208	0.5590113153
548	0.8464577306	0.5584799582
549	0.8470223234	0.5574522146
550	0.8473995433	0.5567644938
551	0.8476287001	0.5563462961
552	0.8480763872	0.5555283854
553	0.8485319973	0.5546947613
554	0.8489392825	0.5539484945
555	0.8493702218	0.5531577905
556	0.8497795792	0.5524056374
557	0.8499237765	0.5521404453
558	0.8502419109	0.551554916
559	0.850304206	0.5514401885
560	0.8505953104	0.5509037512
561	0.8510543578	0.5500567716
562	0.8513686229	0.5494761741
563	0.8514950773	0.5492423794
564	0.8519709261	0.5483617149
565	0.8523447812	0.547668819
566	0.8526034176	0.5471889541
567	0.8529349493	0.5465732254
568	0.8530502806	0.5463588666
569	0.853106583	0.5462541904
570	0.8531588348	0.546157027
571	0.8533447829	0.5458111124
572	0.8534127032	0.5456847073
573	0.853685492	0.5451767302
574	0.854115724	0.5443746048
575	0.8543042295	0.5440227822
576	0.8547027233	0.5432782919
577	0.8547791035	0.5431354774
578	0.8550752018	0.5425814815
579	0.8552226055	0.5423054802
580	0.8554949874	0.5417950975
581	0.8556132761	0.5415733012
582	0.8561762397	0.5405164732
583	0.8565026489	0.5399027717
584	0.8567969452	0.5393488486
585	0.8571281434	0.5387247882
586	0.8576012066	0.5378321624
587	0.8576942612	0.5376564027
588	0.8579130897	0.5372428572
589	0.8581647356	0.5367668989
590	0.8584919991	0.5361472869
591	0.8588846479	0.5354029339
592	0.8590676612	0.5350556378
593	0.8594214765	0.5343835782
594	0.8594769417	0.5342781473
595	0.8596682595	0.5339143219
596	0.8599769059	0.5333268517
597	0.8602661834	0.5327756596
598	0.8606465905	0.5320499593
599	0.8608567146	0.5316486821
600	0.8610907625	0.5312013603
601	0.861230217	0.5309346501
602	0.8614818786	0.5304530018
603	0.8616901458	0.5300540737
604	0.8620479492	0.5293680127
605	0.8623296804	0.5288271882
606	0.8625505594	0.5284027913
607	0.8626127965	0.5282831475
608	0.8628347669	0.5278562131
609	0.8629908788	0.5275557431
610	0.8633471515	0.5268693798
611	0.8636223456	0.5263386026
612	0.8639294697	0.5257456082
613	0.8643578501	0.5249173735
614	0.8647064597	0.5242424029
615	0.8650133217	0.5236475431
616	0.8653381864	0.5230170471
617	0.865625257	0.5224592686
618	0.8659745329	0.5217798212
619	0.8662730598	0.5211983938
620	0.8665525211	0.5206535112
621	0.866892709	0.5199894558
622	0.8670362799	0.5197089472
623	0.8670753497	0.5196325864
624	0.8672279185	0.5193342877
625	0.8674544718	0.5188910201
626	0.8677195408	0.5183719125
627	0.8677655167	0.5182818211
628	0.8682054831	0.5174188972
629	0.8685090715	0.5168226171
630	0.8688241776	0.5162029862
631	0.8691953432	0.5154721637
632	0.869431867	0.5150059089
633	0.8697878103	0.5143034479
634	0.8698321936	0.5142157894
635	0.8699595026	0.5139642668
636	0.8700180618	0.5138485307
637	0.8700585065	0.5137685809
638	0.8701812214	0.5135259258
639	0.8703689234	0.5131545437
640	0.8704315243	0.5130306236
641	0.8706768665	0.5125446732
642	0.8710932322	0.5117189196
643	0.8713575228	0.5111940756
644	0.8715588923	0.5107938222
645	0.8718527559	0.5102091586
646	0.8719482687	0.5100189845
647	0.8719841336	0.5099475561
648	0.872343999	0.5092302947
649	0.8727213562	0.5084770834
650	0.8729530738	0.5080140175
651	0.8734197361	0.5070801536
652	0.8736520926	0.5066145301
653	0.8739367932	0.5060434292
654	0.8743024914	0.5053089026
655	0.8743292423	0.5052551298
656	0.8744243919	0.5050638207
657	0.8748881608	0.5041303211
658	0.8752967213	0.5033065136
659	0.8756336487	0.5026261287
660	0.8757272382	0.5024369722
661	0.8759920981	0.5019012701
662	0.8760207478	0.5018432893
663	0.8762496552	0.5013797894
664	0.8762781877	0.5013219859
665	0.8764960325	0.5008804369
666	0.8767421149	0.5003811844
667	0.87710143	0.4996513092
668	0.8772598552	0.4993291618
669	0.8775137135	0.4988125239
670	0.8775392664	0.4987604903
671	0.8776029441	0.4986307996
672	0.8779562148	0.4979106885
673	0.8781296175	0.4975568411
674	0.8783673502	0.4970713118
675	0.8786275127	0.4965394294
676	0.8788513792	0.496081295
677	0.8791324554	0.4955054831
678	0.8794501916	0.494853763
679	0.8795831474	0.4945807976
680	0.879853783	0.4940247025
681	0.8800342994	0.4936534337
682	0.8802218594	0.4932673823
683	0.8805893419	0.4925101222
684	0.8808176304	0.4920391083
685	0.8808885968	0.4918925956
686	0.8810671879	0.4915236948
687	0.8811493524	0.4913538814
688	0.8814257329	0.490782241
689	0.8817599095	0.4900901698
690	0.8819005714	0.4897985702
691	0.8821416057	0.4892984893
692	0.8824097577	0.4887415451
693	0.8827358157	0.4880634757
694	0.8828244336	0.4878790232
695	0.8829762075	0.4875629535
696	0.8832655585	0.4869598106
697	0.8835304427	0.4864070121
698	0.8838533719	0.4857322262
699	0.8839272263	0.4855777699
700	0.8839483887	0.4855335024
701	0.8841854129	0.4850374215
702	0.8843214807	0.4847524082
703	0.8846773674	0.4840061598
704	0.8849577366	0.4834174506
705	0.8852677949	0.4827655653
706	0.8855071915	0.4822616406
707	0.8856926881	0.4818708117
708	0.8858841348	0.4814671139
709	0.8861195022	0.4809703374
710	0.8863457729	0.4804922766
711	0.8865574478	0.4800446226
712	0.8865789793	0.479999064
713	0.8869928358	0.479122541
714	0.8872532474	0.478570182
715	0.8872708704	0.4785327788
716	0.8874331892	0.4781881348
717	0.8877705672	0.4774709996
718	0.8877980329	0.4774125709
719	0.887940732	0.4771088863
720	0.8880762353	0.4768203363
721	0.8881074987	0.4767537372
722	0.8883098244	0.4763225054
723	0.8884234924	0.4760800652
724	0.888476553	0.475966851
725	0.8886201386	0.4756603504
726	0.8889101602	0.4750406616
727	0.8891549207	0.4745170524
728	0.8893199641	0.4741636534
729	0.8896438905	0.4734692796
730	0.8897691065	0.4732005913
731	0.8900798729	0.4725330895
732	0.8902669824	0.472130738
733	0.8904451808	0.4717472292
734	0.8904604735	0.4717143027
735	0.890574385	0.4714689681
736	0.8907559749	0.4710776085
737	0.8907927153	0.4709983865
738	0.8909239752	0.470715247
739	0.891054408	0.4704337229
740	0.8913947578	0.4696983225
741	0.8915216592	0.4694238293
742	0.8917084308	0.4690195421
743	0.8920139169	0.4683575324
744	0.8921066907	0.4681562998
745	0.8923082264	0.467718857
746	0.8925236686	0.4672507764
747	0.8926067398	0.4670701665
748	0.8927202367	0.4668232934
749	0.8927950484	0.466660495
750	0.8928914867	0.4664505511
751	0.8930776727	0.4660449609
752	0.8932216378	0.4657311029
753	0.8933389355	0.4654752262
754	0.8935946408	0.4649169348
755	0.8936331555	0.464832786
756	0.8938756966	0.4643025203
757	0.8940245158	0.463976858
758	0.8941163584	0.4637757639
759	0.8942259928	0.4635355996
760	0.8945166769	0.462898226
761	0.8945983826	0.4627189146
762	0.8946836792	0.4625316483
763	0.894859908	0.4621445025
764	0.894928785	0.4619931029
765	0.8951007487	0.46161489
766	0.8951396887	0.4615292033
767	0.8953099492	0.4611543611
768	0.8954641458	0.460814622
769	0.8957055666	0.460282199
770	0.896045698	0.4595310358
771	0.8962270203	0.4591300925
772	0.8964148147	0.4587144684
773	0.8964608299	0.4586125707
774	0.8965647799	0.4583822966
775	0.896611298	0.4582792105
776	0.8968680974	0.4577097141
777	0.8969374022	0.4575558974
778	0.8971036078	0.4571868061
779	0.8973725966	0.4565888326
780	0.8977568561	0.4557332468
781	0.8978179719	0.4555970191
782	0.8978522938	0.4555204976
783	0.8979723884	0.4552526422
784	0.8981628937	0.454827421
785	0.8983539976	0.4544004642
786	0.89839519	0.4543083813
787	0.8985076459	0.454056898
788	0.8987534782	0.4535066619
789	0.898783248	0.4534399841
790	0.8988083615	0.4533837277
791	0.8988605853	0.4532667197
792	0.899067234	0.4528034241
793	0.8992528199	0.4523869459
794	0.8992693326	0.4523498707
795	0.8992838216	0.4523173368
796	0.8993136265	0.4522504047
797	0.8993446871	0.4521806423
798	0.8994542852	0.4519343978
799	0.8995448605	0.4517307923
