,reg_IC50,reg_CC50,reg_SI,clf_IC50,clf_CC50,clf_SI,clf_SI_gt_8,MI_avg
fr_priamide,0.0019103424790893886,0.03694036107842924,0.016434122168627052,0.0,0.0,0.013615158584874276,0.01656153567867591,0.012208788569956552
fr_pyridine,0.01189500318995984,0.005184955246438472,0.0046863048764391735,0.0,0.006179638785024588,0.007042815562659843,0.008396221541991489,0.006197848457501915
fr_quatN,0.022238856750208535,0.04529427056416746,0.01812592921372791,0.010058321051185537,0.0,0.035998505642203193,0.028403529647542225,0.022874201838433552
fr_sulfide,0.01617219684224258,0.00916953544205601,0.0,0.013341075016953807,0.0,0.0,0.018490826971082175,0.00816766203890494
fr_sulfonamd,0.013375274278735083,0.004251783176195345,0.0014858379670683597,0.0,0.0,0.0,0.0,0.0027304136317141126
fr_sulfone,0.0,0.0017473339227631612,0.0032030562300693344,0.0,0.013681217077212482,0.0,0.0,0.002661658175720711
fr_term_acetylene,0.0,0.0,0.0,0.0,0.0,0.0239454365557763,0.012320810062771415,0.005180892374078245
fr_tetrazole,0.0,0.0,0.015478476114832107,0.0,0.0,0.0251717118545014,0.0,0.005807169709904787
fr_thiazole,0.015547827437218498,0.053279327808208876,0.007904276209728334,0.012083117250968334,0.0,0.008908698955965022,0.0010306400757416068,0.014107698248261524
fr_thiophene,0.0019286738758759192,0.01845605999733313,0.0,0.018187020674252263,0.0005429107479657524,0.0,0.0,0.005587809327918152
fr_unbrch_alkane,0.013971946614212527,0.01202326062733916,0.02500460982374131,0.02900688231475157,0.0,0.038516498120732656,0.01905289791846454,0.019653727917034538
fr_urea,0.0009488084781736905,0.009759142430934009,0.013945143530413429,0.0024766925212635904,0.0032261490820069127,0.006725348244045692,0.0,0.005297326326691046
EState_Delta,0.09295103736866617,0.4654810173862236,0.08948598128888197,0.04621946483985173,0.09541400341737472,0.06546641041059953,0.038833931914943776,0.12769312094664878
HAcceptors_to_HDonors_Ratio,0.05455311077774194,0.20682998272353625,0.029587460053760672,0.03288121398220678,0.059865649336945825,0.05897869147023438,0.03242543366380657,0.06787450600117606
MolLogP_sq,0.12814903549048307,0.3108150909302876,0.054379115186494076,0.04666289955594549,0.056205444406352445,0.010810236848126431,0.01855560319107008,0.08936820365839417
MolWt_x_TPSA,0.08961288295249181,0.4099225426135913,0.010571516060807529,0.04879543884887827,0.07769708951119969,0.03382364212477995,0.032332038718416056,0.1003935929757378
