,reg_IC50,reg_CC50,reg_SI,clf_IC50,clf_CC50,clf_SI,clf_SI_gt_8,MI_avg
MaxAbsPartialCharge,0.16630762736779348,0.539076144854846,0.1456903700897345,0.11516493141657325,0.1822364949679569,0.09283099683135787,0.07034451703709044,0.18737872608076464
MinAbsPartialCharge,0.20526536188968736,0.5398337242456561,0.10009667121796717,0.11225711527325566,0.14387887190337656,0.05212641553705111,0.04827063088873973,0.1716755415651048
FpDensityMorgan1,0.07337502280954977,0.29781468648167486,0.0313350957205234,0.02001930867886559,0.012899492389714329,0.03119149782913877,0.02447595502894706,0.07015872270548769
FpDensityMorgan2,0.09675932249553787,0.3669751648504156,0.08752261138217987,0.03813391306528291,0.0520743786833322,0.03526727312122491,0.019855713429074884,0.09951262528957831
FpDensityMorgan3,0.13516288990231073,0.2807732963512155,0.11579517705898912,0.0674187040139127,0.035185758916570276,0.05810281748428814,0.028984129619846977,0.10306039619244764
BCUT2D_MWHI,0.08827249793545855,0.29980152339129607,0.08151776800548927,0.10248208405336268,0.15418012498836853,0.07750664922694872,0.08190671277310635,0.12652390862486146
BCUT2D_MWLOW,0.12726007282123364,0.45848233479669087,0.14292442333748978,0.08976646935840127,0.13131123263775613,0.07081002951391224,0.09336392117713821,0.15913121194894603
BCUT2D_CHGHI,0.1280333655326915,0.44544068608515275,0.11576180566241101,0.08080829436638637,0.11727001646619839,0.06314899637950733,0.08580380320305592,0.14803813824220047
BCUT2D_CHGLO,0.185842922725592,0.5112468808618029,0.15574404806621,0.1124557733662932,0.15112411918914037,0.08578277934970235,0.08524758372205898,0.18392058675439998
BCUT2D_LOGPHI,0.1478122515225726,0.40862069573884874,0.18855177205086981,0.07172121267700615,0.10543915071578369,0.07192352717011619,0.1009851597626692,0.1564362528054095
BCUT2D_LOGPLOW,0.15711574898996306,0.48628993445751245,0.13141554120495558,0.09249438421773726,0.12625203377536343,0.03346799874983786,0.06418071242766499,0.1558880505461478
BCUT2D_MRHI,0.15082413869887024,0.42458376388380215,0.12383810833054909,0.08473463482307553,0.1383003701266654,0.07065286237406743,0.055761854873108474,0.14981367615859117
BCUT2D_MRLOW,0.13974093705743806,0.5229013349314333,0.1438347163849385,0.09914979598652862,0.14299853054944056,0.06029838445462299,0.04908711240589181,0.16543011596718485
AvgIpc,0.16710441534005094,0.44152762623015374,0.1126177255469547,0.05542542398752026,0.08834126081714899,0.06670489075036667,0.04100327314955887,0.13896065940310773
BalabanJ,0.15144316851007167,0.4429128936114082,0.009576709577289844,0.03734236704570826,0.07041330520685984,0.0465370087414938,0.03300401989984203,0.11303278179895337
BertzCT,0.09170760285921808,0.48913301212069626,0.06727854261492539,0.02910803509917459,0.024467175172645073,0.06511347201396656,0.03376764981428004,0.11436792709927228
Chi0,0.20409189325667176,0.7457209703676533,0.057242736828772234,0.08953595592094432,0.06621726359956637,0.04114867033624203,0.03359551864900978,0.17679328699412283
Chi0n,0.16933004104531602,0.5958221255570884,0.09333190412622239,0.033172625235054376,0.06380163553805929,0.02822380971489835,0.04181964863606025,0.1465002556932427
Chi0v,0.16158126608981283,0.644624148504791,0.052503617422930304,0.01304835701125917,0.05020995629024294,0.0,0.019751328189565154,0.13453123907265735
Chi1,0.16139548852009789,0.6575978472628345,0.0589083287162544,0.07323595766140145,0.07154575698139132,0.00710550238352603,0.03128494964876438,0.15158197588203856
Chi1n,0.10061163288162467,0.49600517378731546,0.0990018044234997,0.04430121386804897,0.043901944057869846,0.033041848992646505,0.06822949551331026,0.1264418733606165
Chi1v,0.10075011877110551,0.5600831596820743,0.09254299825878709,0.035498217762948814,0.053719106602781785,0.05677343115222899,0.08149242780060129,0.14012278000436112
Chi2n,0.10596538241422149,0.3773107996735945,0.03020707303886727,0.04107442210974677,0.07074063571014122,0.0378283249316782,0.05603819099495766,0.10273783269617244
Chi2v,0.12737286135336534,0.399650674461133,0.04918009709434257,0.009360779011194698,0.048937953258000766,0.02600533451717224,0.03936276196556876,0.0999814945229682
Chi3n,0.08895286475369835,0.3493369529950292,0.09524252992311988,0.02192376026653542,0.060281453782461414,0.027948204281011302,0.0,0.09195510942883652
Chi3v,0.1121318339495927,0.3812612168381806,0.06415012669391995,0.0329260218618741,0.05971005106808769,0.01058605975890936,0.010900831882087347,0.09595230600752168
Chi4n,0.15230019257005933,0.27413570578985524,0.03388950006904601,0.0187325012478603,0.036082542998038036,0.020125486239119805,0.02063086258833735,0.07941382735747372
Chi4v,0.1248775751395681,0.314665027147667,0.036263659306682516,0.022211970237208334,0.05274458602135246,0.0,0.0,0.07868040255035405
HallKierAlpha,0.12415153958427982,0.43900483107780097,0.042360017389059035,0.06322288177105717,0.0819839614581892,0.05528639641718103,0.06409529069711972,0.12430070262781243
Ipc,0.008324179223712536,0.13951942607679646,0.009227120334704741,0.03144647240371845,0.036334053134241096,0.0193671244729543,0.03079954510990124,0.0392882743937184
Kappa1,0.19344764881427734,0.6246656253314247,0.07622435967681307,0.04085530933173542,0.05636113278235122,0.06379359040804666,0.043065995973939675,0.156916237474084
Kappa2,0.17722035004044656,0.533732511072329,0.044496288242839466,0.03553985185854147,0.06112853634484039,0.02218494875372312,0.01696364050152832,0.12732373240203548
Kappa3,0.09537995561128154,0.48942472908798385,0.07603801304898727,0.03357535510509546,0.03893803087055536,0.04695438906872895,0.022323754075970426,0.11466203240980041
LabuteASA,0.16931560142711577,0.6965095170346927,0.06818027471146726,0.040117356377766145,0.05829539856779764,0.014786427386458634,0.030544871349362346,0.15396420669352293
PEOE_VSA1,0.11196294613425417,0.36806162153132327,0.07441854398403658,0.0939118523596223,0.09621071757234323,0.06435971986335187,0.06933284936005224,0.12546546440071196
PEOE_VSA10,0.08208471465518974,0.1936781443936133,0.06464796695582509,0.055617355168025906,0.06406402549224754,0.0046429359269080095,0.043465712944187995,0.07260012221942823
PEOE_VSA11,0.04617267405301062,0.24215932393960715,0.0543586909442304,0.04099370947168657,0.039746267808790536,0.03475558725090733,0.026486255387435875,0.06923892983652406
PEOE_VSA12,0.05734059253865187,0.23158322140414067,0.05395794581845026,0.036152753487814104,0.013686912029343024,0.03447746967742349,0.013945907722919149,0.06302068609696322
PEOE_VSA13,0.04187398295702738,0.11904500973815879,0.03320957061414731,0.023901211257731925,0.0409897279937228,0.03813655754978029,0.02287476201632388,0.04571868887527034
PEOE_VSA14,0.09736037317064983,0.2001210216522067,0.04578787676278395,0.020179279386846716,0.0,0.009658569845115927,0.009210395410929051,0.054616788032647454
PEOE_VSA2,0.11647223058592626,0.29004136298655503,0.09503048910938627,0.01567169905049015,0.039033204339534944,0.061325904352173,0.05520620705742618,0.09611158535449883
PEOE_VSA3,0.06983905034298354,0.24306258763982047,0.05195591981765535,0.017875777432207807,0.014450033093527992,0.017711130020848342,0.0,0.05927064262100622
PEOE_VSA4,0.02380100521510764,0.12886345590596626,0.055744478536744246,0.0,0.008957642750172745,0.00674131039870951,0.0,0.032015413258100055
PEOE_VSA5,0.03885466098032864,0.08893846345509315,0.014508352873053854,0.03278695856945135,0.0,0.020474201024184513,0.02798438038706852,0.031935288184168575
PEOE_VSA6,0.06036551469065765,0.28699505818125237,0.07497129494498367,0.0783427118087463,0.07650437076762762,0.07679784139490842,0.0529883773061155,0.10099502415632736
PEOE_VSA7,0.09042476416116374,0.31231279828566727,0.06881228759855151,0.07445113833163597,0.0906811857377452,0.05038216861059164,0.0503010221508422,0.10533790926802822
PEOE_VSA8,0.08721304509004257,0.3334430813952247,0.06554513827043795,0.060759167241232426,0.10939132984070588,0.05075789957721111,0.0659828676439822,0.11044178986554812
PEOE_VSA9,0.10593403206909091,0.27464892092006954,0.07519770652354474,0.06694186207029196,0.09730529805323651,0.04978724294331349,0.03653989390976364,0.10090785092704439
SMR_VSA1,0.12860187348780583,0.36323208528248196,0.09362522264055873,0.07719458256669376,0.08618646854672107,0.04763991988766625,0.051047214194177126,0.1210753380865864
SMR_VSA10,0.05489252799607236,0.36433715620553864,0.055015999124670145,0.06091999873460385,0.06743914965126074,0.05588191054472702,0.030862611691794273,0.09847847913552386
SMR_VSA2,0.002121943727753983,0.0,0.0,0.012877964475187298,0.029394585443268006,0.009278101803702699,0.0,0.0076675136357017126
SMR_VSA3,0.08992780083666929,0.22320317470019413,0.07155308883142375,0.026294565126636638,0.03337741536855976,0.026972015686598905,0.028781751311201642,0.0714442588373263
SMR_VSA4,0.12489685278494367,0.32338670118187496,0.12814220388258457,0.05455144145576396,0.09124748719966358,0.06367284148118113,0.0788946911401982,0.12354174558945859
SMR_VSA5,0.08444467781809895,0.35244805024736614,0.10759859714652276,0.09104564779619406,0.09810976321829501,0.0617833321196013,0.07188566576604027,0.12390224773030264
SMR_VSA6,0.07900573309612735,0.3773943250124141,0.06698269071226814,0.04179542096266897,0.06438789511460286,0.020296682139811617,0.029550566744478424,0.09705904482605307
SMR_VSA7,0.07133178046262767,0.34684584681477837,0.035178420176920966,0.05195210222600477,0.05401905078643421,0.07107433085825243,0.06480061337735532,0.0993145921003391
SMR_VSA9,0.055982291710011456,0.2004554259962945,0.02858658235181233,0.040248654964550656,0.015187591092044705,0.04466219888699019,0.03726390394499135,0.06034094984952788
SlogP_VSA1,0.07674217198909217,0.36594272604950273,0.06824813540034613,0.007053427549186475,0.05072335147383833,0.028795230896850432,0.023951932994151548,0.08877956805042397
SlogP_VSA10,0.08139897285120767,0.22902009726647687,0.06210087971091571,0.030891068515206843,0.05061494609247719,0.005431205850368048,0.0,0.06563673861237891
SlogP_VSA11,0.05226010664015246,0.17499450002590722,0.027494419947146742,0.0,0.002050737538444869,0.017053942006270306,0.02708380551588796,0.042991073096258506
SlogP_VSA12,0.03182885452524009,0.11937545615402034,0.023570896719074863,0.011652609237557954,0.008497537172784009,0.0,0.0,0.027846479115525322
SlogP_VSA2,0.08735990265916094,0.4253148180389559,0.0940713344819839,0.09780797949691666,0.13647088144043362,0.05049360519728929,0.07522813039138887,0.13810666452944703
SlogP_VSA3,0.15705847415674778,0.3300906398573584,0.05384429439443528,0.08192829426448567,0.04554964667324768,0.004884631979155785,0.03990570787296721,0.10189452702834255
SlogP_VSA4,0.17236408569830042,0.3079512551177106,0.12435520042448989,0.06123431151918313,0.09713845464810711,0.046277301963104644,0.024146325918685374,0.11906670504136874
SlogP_VSA5,0.11031342099105501,0.4287889682407626,0.1065858196376257,0.0701318766332808,0.1012667975909316,0.024798758112309027,0.04738300082411362,0.12703837743286833
SlogP_VSA6,0.05959120262144868,0.39597310276459297,0.10566630396545618,0.07069440924409065,0.08194479311307568,0.057583238988238694,0.08087785828517857,0.12176155842601163
SlogP_VSA7,0.005730826373202769,0.02078486760550713,0.00817412008494478,0.0,0.0,0.0,0.007820901006084346,0.006072959295677004
SlogP_VSA8,0.028957918079408174,0.22168393236462203,0.043616588214309804,0.03397629988026307,0.038573296437817595,0.02894708550099745,0.003958525951884173,0.05710194948990033
TPSA,0.06818342460642146,0.3211622464624071,0.0,0.08916757503869044,0.12379086762481983,0.07781665546479033,0.0564613735784798,0.10522602039651556
EState_VSA1,0.042831657000546475,0.18965647443997913,0.08370837079213134,0.07190461544172466,0.04422127785806085,0.036710312070401985,0.04452147825260688,0.0733648836936359
EState_VSA10,0.1472719123059143,0.26654664074773926,0.08062557795737879,0.047713753055220076,0.09711727281061644,0.0289050447312984,0.029016528524339558,0.0995995328760724
EState_VSA11,0.007842742780527212,0.012348040485818723,0.0,0.0,0.0,0.0,0.0,0.0028843976094779906
EState_VSA2,0.08606133163599283,0.2728698163327885,0.08820707914349857,0.07593144856048895,0.05109194734364042,0.04149235609745827,0.03865949944952596,0.09347335408048478
EState_VSA3,0.05579953180045072,0.3674989704126985,0.07716486676135714,0.06893658058189844,0.07964755983584793,0.04930469657359948,0.06514627638232184,0.10907121176402487
EState_VSA4,0.04781182092414893,0.30410901703608717,0.043464716528097025,0.04171194009246704,0.02892305009289209,0.06269922546689854,0.05371924453229204,0.08320557352469755
EState_VSA5,0.07678679620219864,0.21734393044390377,0.04564214615395645,0.036828002682350425,0.050614309603133734,0.020271302153848758,0.02607297497887373,0.0676513517454665
EState_VSA6,0.06984436053414278,0.16337291614961025,0.06785103421084138,0.03480149117375131,0.012434690355445754,0.007218830940909804,0.0011867933660067997,0.050958588104386866
EState_VSA7,0.01821424631026547,0.154004711915098,0.04837118327523937,0.0,0.015362564769483944,0.0,0.0,0.03370752946715526
EState_VSA8,0.09893792810757196,0.33987544491530075,0.08804219785507605,0.08065003540686955,0.09034379342635579,0.06343824187082636,0.08087242854058951,0.12030858144608428
EState_VSA9,0.10323114787605103,0.3975603743212597,0.06825117388284996,0.03658138824702695,0.053031975742319215,0.06105914544638913,0.05487875064209824,0.11065627945114202
VSA_EState1,0.10754046769058867,0.314174583606472,0.10409633751337255,0.05061257259158669,0.059562026019123415,0.021346389623652318,0.03845721381686573,0.09939851298023734
VSA_EState10,0.026807942166079624,0.10450159221901045,0.027676673557742504,0.0,0.04567037094422388,0.015708675220305945,0.032098414062284863,0.03606623830994961
VSA_EState2,0.13135403464016848,0.44002370950380554,0.06670827363925547,0.04272678528081819,0.07162181885250196,0.05418183972500734,0.07291688621943915,0.12564762112299946
VSA_EState3,0.1303175047055678,0.2983898180029412,0.056335056930837624,0.06296711263405252,0.06109752724183215,0.04561709594491181,0.03444601281926807,0.09845287546848731
VSA_EState4,0.1328907120369771,0.30648314824141076,0.10129086236265472,0.0,0.04922871033079823,0.052062113055869164,0.05800624217807204,0.09999454117225458
VSA_EState5,0.0823220172217729,0.3383195629322784,0.09139257401408285,0.02015962867489418,0.05280623807074192,0.039696026993862876,0.03690670960137643,0.09451467964414421
VSA_EState6,0.10352634524549753,0.24268541612830097,0.0168680160896435,0.039482748747747376,0.023690619618397468,0.021508473033045483,0.016994501098370085,0.06639373142300034
VSA_EState7,0.08740067133549267,0.34021872710382217,0.09443581735047069,0.03656873705020791,0.07783646242033804,0.016248339677972012,0.030400455298753792,0.09758703003386533
VSA_EState8,0.17415359935942387,0.40515411778374544,0.08395791808162079,0.06713061409628773,0.07534173937193911,0.04145736256514443,0.02684494975886098,0.1248629001452889
VSA_EState9,0.06557949289588305,0.15505946215819066,0.048103172077714085,0.009157819313072135,0.010659755094264645,0.04838230774127261,0.062371398699158975,0.057044772568508026
FractionCSP3,0.08119645447885215,0.3703217410194868,0.08008714015850504,0.011420106642294536,0.03687014884668405,0.023128904316584098,0.03538675506193867,0.09120160721776362
HeavyAtomCount,0.19197514118208137,0.6525696701850516,0.03962915032035674,0.033694764205009387,0.025517830090134863,0.0054186580390445105,0.03665669740786304,0.14078027306136306
NHOHCount,0.06952039606831706,0.15999735985744756,0.021551984261333867,0.0,0.015251782779116319,0.019464674235284418,0.0,0.040826599600214175
NOCount,0.08779943293936121,0.27787338803440464,0.03848208107200435,0.002076529960228557,0.0,0.031696704292617506,0.03810856188170764,0.06800524259718913
NumAliphaticCarbocycles,0.08715380262582606,0.16813914759474358,0.09513251636336584,0.021021874009630626,0.04712163896187627,0.02649781595965517,0.018921713537191298,0.06628407272175554
NumAliphaticHeterocycles,0.06499770711639474,0.18724832676833225,0.04670155835186929,0.008639706039845763,0.025182042566156637,0.004188826838980475,0.014147118171640383,0.05015789797903136
NumAliphaticRings,0.09978191433160832,0.22227547744653853,0.10119487817869866,0.0,0.03110402057095274,9.201706542505406e-06,0.030947403859505895,0.06933041372769237
NumAromaticCarbocycles,0.06518009626855115,0.1653189753314348,0.03620085893784575,0.0067572332320451345,0.026294742363771828,0.01991378468761562,0.017007604650565167,0.04809618506740421
NumAromaticHeterocycles,0.019008830793075582,0.14057721172320448,0.013997863128977439,0.01061565631846828,0.0,0.0,0.0,0.026314223137675112
NumAromaticRings,0.05824013025708874,0.22512877765140038,0.021442854056501037,0.01827874665175866,0.007382222990730325,0.00813124788043984,0.00442061108292835,0.04900351293869248
NumHAcceptors,0.09346415795333662,0.2854946583621012,0.03757326818079676,0.02973530723724993,0.018853563948911134,0.003856541474395403,0.005680473367457584,0.06780828150346409
NumHDonors,0.03315594670078248,0.13767993945771018,0.03147771642466379,0.025430416513686938,0.0,0.0,0.016974171358274504,0.03495974149358827
NumHeteroatoms,0.06003228474780142,0.31083026683465365,0.07641877348452786,0.0164896874646161,0.03138382131741313,0.0329806378753823,0.010981048625192447,0.0770166457642267
NumRotatableBonds,0.06144799408380264,0.2655013271472524,0.07147085307288759,0.00819756674510641,0.009551447623405762,0.0,0.01401435798497852,0.061454792379633326
NumSaturatedCarbocycles,0.04881250941630766,0.11321651194171456,0.07359841039962811,0.033843536180363065,0.04294773044319822,0.02812905295352852,0.02197915812022444,0.05178955849356637
NumSaturatedHeterocycles,0.07260293735704315,0.1446758691407053,0.06793514473121487,0.03984489366334931,0.047901378729836575,0.013657805223793007,0.029086466110610498,0.05938635642236467
NumSaturatedRings,0.05658112599458942,0.1535554392398537,0.05959095806974668,0.004439495277464234,0.03709182386980081,0.0,0.0,0.04446554892163641
RingCount,0.0896683089428505,0.30911864120761523,0.054358766884478715,0.025772875989186206,0.013363058209464818,0.0,0.0,0.07032595017622792
MolLogP,0.13367621122159656,0.32046751131256235,0.08573650245538023,0.044891734713700115,0.05297706679855385,0.015131097585724396,0.0181006260622687,0.09585439287854089
MolMR,0.10045568125146431,0.5749335272149052,0.008118721539699614,0.02838342895622037,0.04132372107585547,0.04154387191668185,0.037116119230696354,0.11883929588364617
fr_Al_COO,0.014974914328566014,0.05464734013507333,0.015207110109026534,0.021595304472063814,0.020613107364008787,0.012426877028496541,0.005662825847284836,0.020732497040645694
fr_Al_OH,0.04764143491909123,0.09100167205204102,0.008513252597408538,0.013955328225415897,0.0,0.027718172066706792,0.02451057436763171,0.030477204889756453
fr_Al_OH_noTert,0.0338821391711599,0.05083296393671155,0.013673695395657992,0.02049631879340308,0.0,0.0,0.019206948408105218,0.019727437957862533
fr_ArN,0.0,0.007944573564309887,0.0,0.0,0.0,0.007696132978953996,0.007911278657813714,0.0033645693144396566
fr_Ar_COO,0.0,0.0,0.0,0.006969431638852885,0.020073717254207146,0.0,0.006741079150201168,0.004826318291894457
fr_Ar_N,0.06782019068574852,0.12266308769195011,0.016918146245117338,0.004761850162421366,0.0,0.0,0.0,0.030309039255033903
fr_Ar_NH,0.027803489427748795,0.014800422262742474,0.0,0.0,0.01432056168880358,0.0094593343077356,0.008674661982364995,0.010722638524199348
fr_Ar_OH,0.04947377431974176,0.07292830690648833,0.011589300078232556,0.03256310483601044,0.03524145974559434,0.006739312187388435,0.029620362979877468,0.034022231579047615
fr_COO,0.012631613607481773,0.0512629031231,0.0017225087303187614,0.0070953867985539265,0.0,0.0,0.0,0.010387487465636351
fr_COO2,0.012631613607481773,0.0512629031231,0.007497434252997204,0.0018001694638585253,0.0,0.004295107994689351,0.006245783494659429,0.011961858848112326
fr_C_O,0.04457959070360573,0.17723604873170062,0.016014995083086347,0.010977180117247132,0.045266431800554896,0.0027060849067912507,0.02849111712698904,0.046467349781425006
fr_C_O_noCOO,0.03831990612268488,0.17996328570395703,0.01843276660900628,0.0,0.021087528795378896,0.0,0.0,0.03682906960443244
fr_C_S,0.014289578608076114,0.049413826286992535,0.0,0.02008736352639584,0.030123204275141147,0.00840778738231518,0.002683761150617192,0.017857931604219716
fr_HOCCN,0.0,0.0,0.0035567277130172936,0.017910245868400843,0.03569758376390042,0.016963895752804214,0.013476204740023867,0.012514951119735234
fr_Imine,0.023473182041906737,0.03147018938271695,0.0307366743729105,0.0,0.006530885882354287,0.0,0.0,0.013172990239984068
fr_NH0,0.05507431052531686,0.22138715933302855,0.042814985155452234,0.007122569833378112,0.021750136420170207,0.01139208158426075,0.012993843494333746,0.053219298049420063
fr_NH1,0.04406304718715903,0.12059543425693975,0.0,0.005877000282741296,0.010136532784378982,0.0,0.013578297242333282,0.027750044536221763
fr_NH2,0.029565693581562247,0.06383044514679792,0.020029104473685777,0.02525252852254578,0.026712080644281988,0.018178744980126282,0.005602827995111248,0.027024489334873034
fr_Ndealkylation1,0.018425035231436127,0.05931403166309113,0.026630175018256708,0.018633817006167508,0.013490327515586875,0.017940784363204676,0.015574753742497505,0.02428698922003436
fr_Ndealkylation2,0.016912101036250737,0.07043801854036436,0.0,0.004307443093196861,0.009064433945413342,0.0,0.013399830537497381,0.016303118164674668
fr_Nhpyrrole,0.027803489427748795,0.014800422262742474,0.0009817993130345481,0.000844851784702616,0.012958697197688274,0.031423238697731115,0.012664804296205201,0.014496757568550431
fr_aldehyde,0.0,0.0007486395281675051,0.0060569955370894935,0.0,0.0,0.020525159198769627,0.011600131282077708,0.005561560792300619
fr_alkyl_carbamate,0.023791456256691768,0.02958452817353452,0.0,0.0,0.007616582628244606,0.0,0.0,0.008713223865495843
fr_alkyl_halide,0.026915522284243876,0.0489666777528841,0.010802030192234469,0.021117642134099945,0.049733928737361044,0.018409506759720307,0.0,0.025135043980077678
fr_allylic_oxid,0.05699244146762794,0.08994258623786644,0.033166105710317195,0.005884410579132693,0.037449585329580426,0.016243086556849917,0.012326609339496697,0.03600068931726733
fr_amide,0.011115555409937361,0.10448883768230388,0.01298731709740375,0.008743599840277838,0.019320509907861272,0.013248534270950296,0.004047728738721057,0.024850297563922208
fr_amidine,0.0020453041301166097,0.0031593702505030574,0.0,0.014007763622422065,0.004123525713464415,0.0008705625988281174,0.04299685456302771,0.00960048298262314
fr_aniline,0.0,0.1433523243057242,0.0,0.007215048004522995,0.0,0.0,0.00201856895488306,0.02179799160930432
fr_aryl_methyl,0.0177717096373724,0.02146529273435216,0.0,0.007493124012930119,0.0,0.00794367755440395,0.02560637272227284,0.011468596665904496
fr_azo,0.0,0.0,0.003737220105969774,0.008779499052967266,0.002605878752324875,0.009265833713455462,0.0,0.003484061660673911
fr_benzene,0.06518009626855115,0.1641587566945053,0.03676783352567181,0.0,0.0,0.009952513019360953,0.0,0.0394370285011556
fr_bicyclic,0.09482654977440275,0.22393015446671782,0.056498284728897286,0.0012914957859109233,0.0,0.024895420238654653,0.03143851848134527,0.061840060496561246
fr_epoxide,0.0,0.0,0.004920427134102345,0.0,0.018220094539405318,0.0,0.007843221447409787,0.004426249017273921
fr_ester,0.039855973698804226,0.07147367507242564,0.0,0.0,0.005979890196375459,0.0,0.0,0.01675850556680076
fr_ether,0.06736190267162279,0.177896689955642,0.047057648345739445,0.0014711844365489224,0.0,0.01320252833697566,0.020609253219029178,0.046799886709365426
fr_furan,0.0028658597250030837,0.01167817996217746,0.006159673622089246,0.021933828637217045,0.0,0.02545032558344107,0.010463092831394905,0.011221565765903259
fr_guanido,0.0,0.0,0.0028615610156554894,0.0011404573348903213,0.0,0.0,0.0,0.0005717169072208301
fr_halogen,0.018381394638048665,0.07816597910997247,0.05691128758093322,0.0020407130009103547,0.0,0.014535062409361199,0.005231586725348958,0.025038003352082124
fr_hdrzine,0.0,0.00037115150209920955,0.0,0.0,0.005920438337148504,0.014925692111675826,0.0001822995851210596,0.0030570830765777996
fr_hdrzone,0.0027646385135995377,0.05920806025614955,0.03073573306529398,0.007489499965436908,0.0065234520588348666,0.006798007085790703,0.005368205882660959,0.016983942403966643
fr_imidazole,0.02040741891667719,0.06345694312759464,0.014279233989290763,0.029369650467643282,0.0,0.014902121297229565,0.013502253755701465,0.022273945936305273
fr_imide,0.006035005690947948,0.02404843293346426,0.014371037405968679,0.011107383622028788,0.00616432331106731,0.0,0.0012285027526952597,0.008993526530881748
fr_ketone,0.04845590917112541,0.11180743903143431,0.017080558898287634,0.03568801438028801,0.02270256012075933,0.005493774510467064,0.02323705698247225,0.037780759013547716
fr_ketone_Topliss,0.04145562138260406,0.09220335893199616,0.01011253285965763,0.02558973927772068,0.04438210327184877,0.0,0.0,0.0305347651034039
fr_lactone,0.029297371556420204,0.07630924636039516,0.020637070943446023,0.025711685229242054,0.003259933300378215,0.0,0.0,0.022173615341411664
fr_methoxy,0.022026981284573477,0.09046929805688109,0.03827995468593026,0.01828647536407968,0.004558473383408312,0.009291752872562453,0.0,0.02613041937820504
fr_morpholine,0.0,0.07395666915318855,0.011064331341627875,0.0,0.0065160365052010505,0.0,0.007957080290981855,0.014213445327285619
fr_nitrile,0.0018266910763035105,0.0023514960357909898,0.0,0.0,0.003773499224517751,0.0,0.0,0.0011359551909446073
fr_nitro,0.006641468352750479,0.01846907754562821,0.00772672912753114,0.0,0.003981956875940051,0.0,0.0,0.00525989027169284
fr_nitro_arom,0.0025645193474421735,0.020752388526429466,0.0,0.0025126821604333216,0.004575743658072895,0.020836988498887266,0.0029797280034475904,0.007746007170673245
fr_nitro_arom_nonortho,0.0027885239582973176,0.018807484081675874,0.012958521407467227,0.0,0.007193690144708498,0.0024828392111044817,0.0,0.006318722686179057
fr_oxazole,0.00147588050949643,0.0010163142806633996,0.006516777975178245,0.0,0.0,0.0,0.010077392258887041,0.0027266235748893025
fr_oxime,0.0,0.0,0.025097265420351844,0.038598750743185084,0.0,0.010400253648568114,0.02894685487757065,0.014720446384239385
fr_para_hydroxylation,0.018704781352891997,0.003351094999901827,0.041865716270337305,0.006938716840223291,0.008216344861203151,0.009764398293265808,0.003810901347763185,0.013235993423655223
fr_phenol,0.04228504163487834,0.07445867944076245,0.003432679084557577,0.013985777538114252,0.03144906717019147,0.0,0.0,0.023658749266929156
fr_phenol_noOrthoHbond,0.04262842745221995,0.07445867944076245,0.0,0.010618624167347823,0.03125331198311754,0.0,0.010061840215186635,0.0241458404655192
fr_piperdine,0.013239818813387094,0.04689359022128503,0.01314146327818233,0.0,0.010768186679735559,0.006040076580291709,0.011364099668746297,0.014492462177375431
fr_piperzine,0.0,0.0030257241238936805,0.004091574410863386,0.0,0.023200964335334806,0.0019017696655760918,0.0,0.004602861790809709
