,mutual_info
MaxAbsPartialCharge,0.09283099683135787
MinPartialCharge,0.0880011966358647
BCUT2D_CHGLO,0.08578277934970235
TPSA,0.07781665546479033
BCUT2D_MWHI,0.07750664922694872
PEOE_VSA6,0.07679784139490842
MaxPartialCharge,0.07627349005518957
BCUT2D_LOGPHI,0.07192352717011619
SMR_VSA7,0.07107433085825243
BCUT2D_MWLOW,0.07081002951391224
BCUT2D_MRHI,0.07065286237406743
AvgIpc,0.06670489075036667
BertzCT,0.06511347201396656
PEOE_VSA1,0.06435971986335187
Kappa1,0.06379359040804666
SMR_VSA4,0.06367284148118113
EState_VSA8,0.06343824187082636
BCUT2D_CHGHI,0.06314899637950733
EState_VSA4,0.06269922546689854
SMR_VSA5,0.0617833321196013
PEOE_VSA2,0.061325904352173
EState_VSA9,0.06105914544638913
BCUT2D_MRLOW,0.06029838445462299
EState_Delta,0.05904908039519019
qed,0.058710880739401894
FpDensityMorgan3,0.05810281748428814
SlogP_VSA6,0.057583238988238694
Chi1v,0.05677343115222899
SMR_VSA10,0.05588191054472702
HallKierAlpha,0.05528639641718103
MaxEStateIndex,0.05436674087565918
VSA_EState2,0.05418183972500734
MaxAbsEStateIndex,0.05366064001489024
MinAbsPartialCharge,0.05212641553705111
VSA_EState4,0.052062113055869164
PEOE_VSA8,0.05075789957721111
SlogP_VSA2,0.05049360519728929
PEOE_VSA7,0.05038216861059164
PEOE_VSA9,0.04978724294331349
EState_VSA3,0.04930469657359948
VSA_EState9,0.04838230774127261
SMR_VSA1,0.04763991988766625
Kappa3,0.04695438906872895
BalabanJ,0.0465370087414938
SlogP_VSA4,0.046277301963104644
VSA_EState3,0.04561709594491181
SMR_VSA9,0.04466219888699019
HAcceptors_to_HDonors_Ratio,0.04242304424308352
MolMR,0.04154387191668185
EState_VSA2,0.04149235609745827
VSA_EState8,0.04145736256514443
Chi0,0.04114867033624203
VSA_EState5,0.039696026993862876
MolWt_x_TPSA,0.038921166969801746
PEOE_VSA13,0.03813655754978029
Chi2n,0.0378283249316782
HeavyAtomMolWt,0.03758080714669565
EState_VSA1,0.036710312070401985
FpDensityMorgan2,0.03526727312122491
MinEStateIndex,0.03503229776948036
PEOE_VSA11,0.03475558725090733
PEOE_VSA12,0.03447746967742349
BCUT2D_LOGPLOW,0.03346799874983786
Chi1n,0.033041848992646505
NumHeteroatoms,0.0329806378753823
NOCount,0.031696704292617506
fr_Nhpyrrole,0.031423238697731115
FpDensityMorgan1,0.03119149782913877
NumValenceElectrons,0.0308686898403967
SlogP_VSA8,0.02894708550099745
EState_VSA10,0.0289050447312984
SlogP_VSA1,0.028795230896850432
SPS,0.02862035977430266
Chi0n,0.02822380971489835
NumSaturatedCarbocycles,0.02812905295352852
Chi3n,0.027948204281011302
fr_Al_OH,0.027718172066706792
SMR_VSA3,0.026972015686598905
NumAliphaticCarbocycles,0.02649781595965517
Chi2v,0.02600533451717224
fr_furan,0.02545032558344107
fr_bicyclic,0.024895420238654653
SlogP_VSA5,0.024798758112309027
FractionCSP3,0.023128904316584098
Kappa2,0.02218494875372312
VSA_EState6,0.021508473033045483
ExactMolWt,0.021402517373653174
VSA_EState1,0.021346389623652318
fr_unbrch_alkane,0.021138388448768586
fr_nitro_arom,0.020836988498887266
fr_aldehyde,0.020525159198769627
PEOE_VSA5,0.020474201024184513
SMR_VSA6,0.020296682139811617
EState_VSA5,0.020271302153848758
Chi4n,0.020125486239119805
NumAromaticCarbocycles,0.01991378468761562
MolWt,0.019913396405441208
NHOHCount,0.019464674235284418
Ipc,0.0193671244729543
fr_sulfone,0.01884886476522074
fr_alkyl_halide,0.018409506759720307
fr_NH2,0.018178744980126282
fr_Ndealkylation1,0.017940784363204676
PEOE_VSA3,0.017711130020848342
SlogP_VSA11,0.017053942006270306
fr_HOCCN,0.016963895752804214
VSA_EState7,0.016248339677972012
fr_allylic_oxid,0.016243086556849917
VSA_EState10,0.015708675220305945
MolLogP,0.015131097585724396
fr_hdrzine,0.014925692111675826
fr_imidazole,0.014902121297229565
LabuteASA,0.014786427386458634
fr_halogen,0.014535062409361199
fr_sulfonamd,0.014057407000520383
NumSaturatedHeterocycles,0.013657805223793007
MinAbsEStateIndex,0.013468739110959804
fr_amide,0.013248534270950296
fr_ether,0.01320252833697566
