,mutual_info
MaxAbsPartialCharge,0.1822364949679569
MinPartialCharge,0.17999275893829392
MaxPartialCharge,0.16640886027359714
BCUT2D_MWHI,0.15418012498836853
BCUT2D_CHGLO,0.15112411918914037
MinAbsPartialCharge,0.14387887190337656
BCUT2D_MRLOW,0.14299853054944056
BCUT2D_MRHI,0.1383003701266654
SlogP_VSA2,0.13647088144043362
BCUT2D_MWLOW,0.13131123263775613
BCUT2D_LOGPLOW,0.12625203377536343
TPSA,0.12379086762481983
BCUT2D_CHGHI,0.11727001646619839
PEOE_VSA8,0.10939132984070588
BCUT2D_LOGPHI,0.10543915071578369
SlogP_VSA5,0.1012667975909316
SMR_VSA5,0.09810976321829501
PEOE_VSA9,0.09730529805323651
SlogP_VSA4,0.09713845464810711
EState_VSA10,0.09711727281061644
PEOE_VSA1,0.09621071757234323
EState_Delta,0.0959414989763776
SMR_VSA4,0.09124748719966358
PEOE_VSA7,0.0906811857377452
EState_VSA8,0.09034379342635579
AvgIpc,0.08834126081714899
SMR_VSA1,0.08618646854672107
ExactMolWt,0.08500743655254617
MolWt_x_TPSA,0.08386294917618109
HallKierAlpha,0.0819839614581892
SlogP_VSA6,0.08194479311307568
EState_VSA3,0.07964755983584793
VSA_EState7,0.07783646242033804
PEOE_VSA6,0.07650437076762762
HeavyAtomMolWt,0.07621147575499743
VSA_EState8,0.07534173937193911
MinEStateIndex,0.07259081613884155
VSA_EState2,0.07162181885250196
Chi1,0.07154575698139132
MolWt,0.07118657852175381
Chi2n,0.07074063571014122
BalabanJ,0.07041330520685984
SMR_VSA10,0.06743914965126074
Chi0,0.06621726359956637
SMR_VSA6,0.06438789511460286
PEOE_VSA10,0.06406402549224754
Chi0n,0.06380163553805929
MaxEStateIndex,0.06272484832392067
SPS,0.06268850757031452
HAcceptors_to_HDonors_Ratio,0.061462632846797316
Kappa2,0.06112853634484039
VSA_EState3,0.06109752724183215
Chi3n,0.060281453782461414
MaxAbsEStateIndex,0.059861603288373644
Chi3v,0.05971005106808769
VSA_EState1,0.059562026019123415
LabuteASA,0.05829539856779764
Kappa1,0.05636113278235122
MolLogP_sq,0.0558728787767786
MinAbsEStateIndex,0.05466471130674044
SMR_VSA7,0.05401905078643421
Chi1v,0.053719106602781785
EState_VSA9,0.053031975742319215
MolLogP,0.05297706679855385
VSA_EState5,0.05280623807074192
Chi4v,0.05274458602135246
FpDensityMorgan2,0.0520743786833322
EState_VSA2,0.05109194734364042
SlogP_VSA1,0.05072335147383833
SlogP_VSA10,0.05061494609247719
EState_VSA5,0.050614309603133734
Chi0v,0.05020995629024294
fr_alkyl_halide,0.049733928737361044
VSA_EState4,0.04922871033079823
Chi2v,0.048937953258000766
NumSaturatedHeterocycles,0.047901378729836575
NumAliphaticCarbocycles,0.04712163896187627
VSA_EState10,0.04567037094422388
SlogP_VSA3,0.04554964667324768
fr_C_O,0.045266431800554896
fr_ketone_Topliss,0.04438210327184877
EState_VSA1,0.04422127785806085
Chi1n,0.043901944057869846
NumSaturatedCarbocycles,0.04294773044319822
MolMR,0.04132372107585547
PEOE_VSA13,0.0409897279937228
PEOE_VSA11,0.039746267808790536
PEOE_VSA2,0.039033204339534944
Kappa3,0.03893803087055536
SlogP_VSA8,0.038573296437817595
fr_allylic_oxid,0.037449585329580426
NumSaturatedRings,0.03709182386980081
FractionCSP3,0.03687014884668405
Ipc,0.036334053134241096
Chi4n,0.036082542998038036
fr_HOCCN,0.03569758376390042
fr_Ar_OH,0.03524145974559434
FpDensityMorgan3,0.035185758916570276
qed,0.03407396506575178
SMR_VSA3,0.03337741536855976
fr_phenol,0.03144906717019147
NumHeteroatoms,0.03138382131741313
fr_phenol_noOrthoHbond,0.03125331198311754
NumAliphaticRings,0.03110402057095274
fr_C_S,0.030123204275141147
SMR_VSA2,0.029394585443268006
EState_VSA4,0.02892305009289209
fr_NH2,0.026712080644281988
NumAromaticCarbocycles,0.026294742363771828
HeavyAtomCount,0.025517830090134863
NumAliphaticHeterocycles,0.025182042566156637
BertzCT,0.024467175172645073
VSA_EState6,0.023690619618397468
fr_piperzine,0.023200964335334806
fr_ketone,0.02270256012075933
fr_quatN,0.022468385453149553
NumValenceElectrons,0.021936288815878724
fr_NH0,0.021750136420170207
fr_C_O_noCOO,0.021087528795378896
fr_Al_COO,0.020613107364008787
fr_Ar_COO,0.020073717254207146
